OccupancyDateTime,PaidOccupancy,BlockfaceName,SideOfStreet,SourceElementKey,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,ParkingCategory,Location
12/12/2020 10:05:00 AM,1,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,56357,600,3,South Lake Union,South,Paid Parking,POINT (-122.33782845 47.61976598)
12/12/2020 10:25:00 AM,1,ROOSEVELT WAY NE BETWEEN NE 65TH ST AND NE 66TH ST,E,80598,240,8,Roosevelt,,Paid Parking,POINT (-122.31727526 47.67622118)
12/11/2020 12:01:00 PM,1,7TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,NE,8242,120,5,First Hill,,Paid Parking,POINT (-122.32786582 47.60573702)
12/12/2020 10:28:00 AM,1,ROOSEVELT WAY NE BETWEEN NE 65TH ST AND NE 66TH ST,E,80598,240,8,Roosevelt,,Paid Parking,POINT (-122.31727526 47.67622118)
12/12/2020 05:25:00 PM,1,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,56357,600,3,South Lake Union,South,Paid Parking,POINT (-122.33782845 47.61976598)
12/11/2020 09:14:00 AM,1,10TH AVE BETWEEN E MADISON ST AND E SENECA ST,W,1229,120,5,Pike-Pine,,Paid Parking,POINT (-122.31945954 47.61196395)
12/12/2020 11:11:00 AM,0,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,1017,120,9,Belltown,South,Paid Parking,POINT (-122.34203467 47.61063188)
12/12/2020 04:21:00 PM,0,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,81421,240,10,Uptown,Edge,Paid Parking,POINT (-122.35419725 47.62389409)
12/12/2020 09:55:00 AM,1,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,S,80538,240,9,Uptown,Edge,Paid Parking,POINT (-122.35471799 47.62319221)
12/12/2020 08:17:00 AM,1,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,S,80538,240,9,Uptown,Edge,Paid Parking,POINT (-122.35471799 47.62319221)
12/11/2020 12:47:00 PM,6,5TH AVE BETWEEN BATTERY ST AND WALL ST,SW,30101,240,8,Belltown,North,Paid Parking,POINT (-122.3449076 47.61702946)
12/12/2020 02:56:00 PM,0,WALL ST BETWEEN 2ND AVE AND 3RD AVE,NW,58685,240,9,Belltown,North,Paid Parking,POINT (-122.34754004 47.61572569)
12/11/2020 06:35:00 PM,1,24TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,E,48770,240,6,Ballard,Edge,Paid Parking,POINT (-122.38743204 47.66909241)
12/12/2020 09:03:00 AM,1,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,2789,240,10,Belltown,North,Paid Parking,POINT (-122.35232441 47.61785729)
12/11/2020 02:49:00 PM,1,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW,S,87254,120,4,Ballard,Core,Paid Parking,POINT (-122.38262305 47.66859405)
12/11/2020 04:49:00 PM,2,ROOSEVELT WAY NE BETWEEN NE 63RD ST AND NE 64TH ST,E,80594,240,10,Roosevelt,,Paid Parking,POINT (-122.31728206 47.6745558)
12/11/2020 04:53:00 PM,3,1ST AVE BETWEEN BATTERY ST AND WALL ST,NE,1026,240,8,Belltown,North,Paid Parking,POINT (-122.34823341 47.61449094)
12/11/2020 01:59:00 PM,5,12TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,W,69489,120,17,University District,Core,Paid Parking,POINT (-122.31535216 47.66401355)
12/11/2020 01:23:00 PM,4,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,24449,240,7,University District,Edge,Paid Parking,POINT (-122.31667536 47.66055285)
12/11/2020 11:07:00 AM,3,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,58810,120,10,Belltown,South,Paid Parking,POINT (-122.34538208 47.61161729)
12/11/2020 04:49:00 PM,2,BOREN AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,W,32129,120,6,South Lake Union,South,Paid Parking,POINT (-122.33592998 47.62386321)
12/11/2020 10:57:00 AM,3,MERCER NR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,130799,600,6,South Lake Union,South,Paid Parking,POINT (-122.33777132 47.6247452)
12/11/2020 06:51:00 PM,1,ELLIOTT AVE BETWEEN BATTERY ST AND WALL ST,SW,10213,240,5,Belltown,North,Paid Parking,POINT (-122.34999168 47.61299909)
12/11/2020 07:50:00 PM,6,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,12874,120,8,Commercial Core,Retail,Paid Parking,POINT (-122.34081375 47.61059687)
12/11/2020 10:20:00 AM,11,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,W,32289,120,19,University District,Core,Paid Parking,POINT (-122.31431739 47.66400472)
12/11/2020 10:09:00 AM,3,W REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,23874,120,9,Uptown,Core,Paid Parking,POINT (-122.35739975 47.62321888)
12/11/2020 12:21:00 PM,6,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,E,8406,600,10,South Lake Union,North,Paid Parking,POINT (-122.34090264 47.62666319)
12/11/2020 10:15:00 AM,3,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,48449,120,8,Ballard,Core,Paid Parking,POINT (-122.38486732 47.66819351)
12/11/2020 04:58:00 PM,1,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SE,80842,120,9,First Hill,,Paid Parking,POINT (-122.32295033 47.61116914)
12/11/2020 01:13:00 PM,8,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,W,54733,120,11,Capitol Hill,North,Paid Parking,POINT (-122.32100027 47.62152987)
12/11/2020 01:05:00 PM,9,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,W,54733,120,11,Capitol Hill,North,Paid Parking,POINT (-122.32100027 47.62152987)
12/11/2020 11:54:00 AM,1,E PIKE ST BETWEEN SUMMIT AVE AND BELMONT AVE,S,59954,120,3,Pike-Pine,,Paid Parking,POINT (-122.32499531 47.6140229)
12/11/2020 02:44:00 PM,1,S WASHINGTON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,N,43905,120,6,Pioneer Square,Core,Paid Parking,POINT (-122.33348247 47.60095635)
12/11/2020 03:04:00 PM,5,WESTLAKE EAST RDWY AVE N BETWEEN BLAINE ST AND HOWE ST,E,58846,120,18,Westlake Ave N,North,Restricted Parking Zone,POINT (-122.34009418 47.63494837)
12/11/2020 10:27:00 AM,7,5TH AVE BETWEEN WALL ST AND VINE ST,SW,52529,240,9,Belltown,North,Paid Parking,POINT (-122.34584433 47.61758347)
12/11/2020 10:57:00 AM,5,S WELLER ST BETWEEN 5TH AVE S AND 6TH AVE S,N,43941,120,4,Chinatown/ID,Edge,Paid Parking,POINT (-122.32699474 47.59758444)
12/11/2020 04:35:00 PM,5,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,34518,600,10,South Lake Union,North,Paid Parking,POINT (-122.33247238 47.6264104)
12/12/2020 08:09:00 AM,1,MAYNARD AVE S BETWEEN S JACKSON ST AND S KING ST,E,79674,120,4,Chinatown/ID,Edge,Paid Parking,POINT (-122.32498811 47.59874797)
12/12/2020 01:34:00 PM,0,S KING ST BETWEEN MAYNARD AL S AND 7TH AVE S,N,123744,120,4,Chinatown/ID,Core,Paid Parking,POINT (-122.32415721 47.59841065)
12/12/2020 03:08:00 PM,0,NE 40TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,39293,120,5,University District,Core,Paid Parking,POINT (-122.31272946 47.65540467)
12/12/2020 03:00:00 PM,0,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,SW,49653,120,4,Belltown,South,Paid Parking,POINT (-122.34422675 47.61426023)
12/11/2020 04:25:00 PM,2,S WELLER ST BETWEEN 6TH AVE S AND MAYNARD AVE S,N,66613,120,7,Chinatown/ID,Core,Paid Parking,POINT (-122.32568806 47.59758256)
12/12/2020 08:57:00 AM,1,WALL ST BETWEEN 2ND AVE AND 3RD AVE,NW,58685,240,9,Belltown,North,Paid Parking,POINT (-122.34754004 47.61572569)
12/11/2020 12:46:00 PM,2,NE 72ND ST BETWEEN WOODLAWN AVE NE AND 5TH AVE NE,S,85386,120,3,Green Lake,,Paid Parking,POINT (-122.32373964 47.68062694)
12/12/2020 03:00:00 PM,0,ROOSEVELT WAY NE BETWEEN NE 65TH ST AND NE 66TH ST,E,80598,240,8,Roosevelt,,Paid Parking,POINT (-122.31727526 47.67622118)
12/11/2020 05:29:00 PM,1,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,SE,35826,120,6,First Hill,,Restricted Parking Zone,POINT (-122.3276113 47.61119925)
12/11/2020 04:39:00 PM,1,MINOR AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,79882,120,4,First Hill,,Paid Parking,POINT (-122.32559852 47.61163327)
12/11/2020 09:43:00 AM,3,WALL ST BETWEEN 4TH AVE AND 5TH AVE,SE,35946,240,8,Belltown,North,Paid Parking,POINT (-122.34567306 47.61698844)
12/11/2020 10:35:00 AM,4,S KING ST BETWEEN 2ND AVE S AND 3RD AVE S,N,88629,120,14,Pioneer Square,Edge,Paid Parking,POINT (-122.33097862 47.59835951)
12/11/2020 10:31:00 AM,1,REPUBLICAN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,80550,120,4,South Lake Union,South,Paid Parking,POINT (-122.33914163 47.62315969)
12/11/2020 05:40:00 PM,1,11TH AVE BETWEEN E PINE ST AND E OLIVE ST,E,24410,240,5,Capitol Hill,South,Paid Parking,POINT (-122.31805976 47.61586246)
12/11/2020 07:33:00 PM,3,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,NW,58185,120,10,First Hill,,Paid Parking,POINT (-122.32861357 47.60894226)
12/11/2020 05:21:00 PM,1,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,SE,58086,120,4,First Hill,,Paid Parking,POINT (-122.32580847 47.61096366)
12/11/2020 03:05:00 PM,1,EASTLAKE AVE E BETWEEN MERCER ST AND LAKEVIEW BLVD E,W,10157,120,6,South Lake Union,South,Paid Parking,POINT (-122.32929908 47.62470623)
12/11/2020 03:30:00 PM,4,SENECA ST BETWEEN WESTERN AVE AND POST AVE,SE,80730,120,3,Commercial Core,Waterfront,Paid Parking,POINT (-122.33831778 47.60572997)
12/11/2020 05:46:00 PM,3,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,10278,120,9,Fremont,,Paid Parking,POINT (-122.35121175 47.65026643)
12/11/2020 07:49:00 PM,1,WALL ST BETWEEN 4TH AVE AND 5TH AVE,NW,35945,240,5,Belltown,North,Paid Parking,POINT (-122.34580134 47.61706416)
12/11/2020 02:23:00 PM,4,OCCIDENTAL AVE S BETWEEN S JACKSON ST AND S KING E ST,E,57354,120,5,Pioneer Square,Edge,Paid Parking,POINT (-122.33278682 47.59872563)
12/11/2020 05:53:00 PM,1,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,NE,81482,120,6,Belltown,South,Paid Parking,POINT (-122.34666975 47.61238956)
12/11/2020 01:17:00 PM,3,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,SE,54514,120,5,Belltown,South,Paid Parking,POINT (-122.34555039 47.6122539)
12/11/2020 04:02:00 PM,1,7TH AVE S BETWEEN S KING ST AND S WELLER ST,E,8302,120,6,Chinatown/ID,Core,Paid Parking,POINT (-122.32365809 47.59790424)
12/11/2020 02:04:00 PM,4,4TH AVE BETWEEN VINE ST AND CEDAR ST,NE,6198,240,8,Belltown,North,Paid Parking,POINT (-122.34746383 47.61757189)
12/11/2020 11:06:00 AM,4,BLANCHARD ST BETWEEN 2ND AVE AND 3RD AVE,NW,77217,120,6,Belltown,South,Paid Parking,POINT (-122.34397195 47.61367039)
12/11/2020 05:20:00 PM,3,WESTLAKE AVE BETWEEN LENORA ST AND BLANCHARD ST,W,36141,240,8,Denny Triangle,North,Paid Parking,POINT (-122.33832365 47.61711289)
12/11/2020 06:50:00 PM,2,WESTERN AVE BETWEEN MARION ST AND MADISON ST,SW,13509,120,5,Commercial Core,Waterfront,Paid Parking,POINT (-122.33712127 47.60385671)
12/11/2020 05:55:00 PM,1,24TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,E,48770,240,6,Ballard,Edge,Paid Parking,POINT (-122.38743204 47.66909241)
12/11/2020 03:46:00 PM,2,1ST AVE N BETWEEN DENNY WAY AND JOHN ST,E,24058,240,3,Uptown,Edge,Paid Parking,POINT (-122.35536309 47.61918751)
12/11/2020 07:59:00 PM,1,UNIVERSITY ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,SE,58490,120,3,Commercial Core,Waterfront,Paid Parking,POINT (-122.33961645 47.60618296)
12/11/2020 04:18:00 PM,2,BOYLSTON AVE BETWEEN E UNION ST AND E PIKE ST,W,32173,120,9,Pike-Pine,,Restricted Parking Zone,POINT (-122.32346094 47.61352495)
12/11/2020 05:31:00 PM,1,8TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,76201,120,7,South Lake Union,South,Paid Parking,POINT (-122.34117019 47.62265882)
12/11/2020 02:24:00 PM,4,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,12885,240,5,Denny Triangle,North,Paid Parking,POINT (-122.33321852 47.61665383)
12/12/2020 04:16:00 PM,0,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,S,80538,240,9,Uptown,Edge,Paid Parking,POINT (-122.35471799 47.62319221)
12/12/2020 04:57:00 PM,0,NE 40TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,39293,120,5,University District,Core,Paid Parking,POINT (-122.31272946 47.65540467)
12/11/2020 02:40:00 PM,3,JAMES ST BETWEEN 2ND AVE AND 3RD AVE,SE,33734,120,7,Pioneer Square,Core,Paid Parking,POINT (-122.33190037 47.60249629)
12/11/2020 08:34:00 AM,2,EAGLE ST BETWEEN 1ST AVE AND 2ND WR AVE,SE,78042,240,6,Belltown,North,Paid Parking,POINT (-122.35332597 47.61798174)
12/12/2020 01:05:00 PM,0,S KING ST BETWEEN MAYNARD AL S AND 7TH AVE S,N,123744,120,4,Chinatown/ID,Core,Paid Parking,POINT (-122.32415721 47.59841065)
12/12/2020 01:07:00 PM,0,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SE,35506,120,6,First Hill,,Paid Parking,POINT (-122.3218643 47.61163295)
12/11/2020 10:08:00 AM,2,WESTLAKE EAST RDWY AVE N BETWEEN HOWE ST AND NEWTON ST,E,120200,120,44,Westlake Ave N,North,Restricted Parking Zone,POINT (-122.34011376 47.63583426)
12/12/2020 12:32:00 PM,0,S KING ST BETWEEN MAYNARD AL S AND 7TH AVE S,N,123744,120,4,Chinatown/ID,Core,Paid Parking,POINT (-122.32415721 47.59841065)
12/12/2020 11:46:00 AM,0,9TH AVE BETWEEN MARION ST AND MADISON ST,NE,76410,120,5,First Hill,,Paid Parking,POINT (-122.32695035 47.60809535)
12/12/2020 09:40:00 AM,1,S MAIN ST BETWEEN 5TH AVE S AND 6TH AVE S,N,65813,120,6,Chinatown/ID,Edge,Paid Parking,POINT (-122.32697154 47.60010703)
12/12/2020 04:34:00 PM,0,ROOSEVELT WAY NE BETWEEN NE 65TH ST AND NE 66TH ST,E,80598,240,8,Roosevelt,,Paid Parking,POINT (-122.31727526 47.67622118)
12/12/2020 05:24:00 PM,0,8TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,76197,120,25,South Lake Union,South,Paid Parking,POINT (-122.34118265 47.62032565)
12/11/2020 12:25:00 PM,7,ROOSEVELT WAY NE BETWEEN NE 63RD ST AND NE 64TH ST,E,80594,240,10,Roosevelt,,Paid Parking,POINT (-122.31728206 47.6745558)
12/11/2020 05:01:00 PM,2,W ROY ST BETWEEN 1ST AVE W AND 2ND AVE W,N,91829,240,4,Uptown,Edge,Paid Parking,POINT (-122.35863819 47.62578127)
12/11/2020 10:35:00 AM,2,9TH AVE BETWEEN MARION ST AND MADISON ST,NE,76410,120,5,First Hill,,Paid Parking,POINT (-122.32695035 47.60809535)
12/11/2020 05:40:00 PM,1,TAYLOR AVE BETWEEN 5TH AVE AND DENNY WAY,W,81065,240,3,Belltown,North,Paid Parking,POINT (-122.34651487 47.61842442)
12/11/2020 11:39:00 AM,1,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,NW,54037,120,11,First Hill,,Paid Parking,POINT (-122.32227056 47.603684)
12/11/2020 02:30:00 PM,6,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,NW,54513,120,8,Belltown,South,Paid Parking,POINT (-122.34568472 47.61233327)
12/11/2020 09:58:00 AM,1,MARION ST BETWEEN 7TH AVE AND 8TH AVE,NW,79657,120,4,First Hill,,Paid Parking,POINT (-122.32842887 47.60705621)
12/11/2020 09:41:00 AM,2,YESLER WAY BETWEEN JAMES ST AND OCCIDENTAL AVE S,S,59058,120,7,Pioneer Square,Core,Paid Parking,POINT (-122.33344092 47.60165556)
12/11/2020 01:34:00 PM,1,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,60010,120,5,Pike-Pine,,Paid Parking,POINT (-122.31749986 47.61520438)
12/11/2020 08:08:00 AM,1,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,W,54765,120,18,University District,Core,Paid Parking,POINT (-122.31447503 47.65755256)
12/11/2020 01:28:00 PM,2,NW MARKET ST BETWEEN 15TH AVE NW AND 17TH AVE NW,S,19482,240,10,Ballard,Edge,Paid Parking,POINT (-122.37758407 47.66858971)
12/11/2020 08:14:00 AM,2,S MAIN ST BETWEEN 5TH AVE S AND 6TH AVE S,S,65814,120,5,Chinatown/ID,Edge,Paid Parking,POINT (-122.32697606 47.59996448)
12/11/2020 02:17:00 PM,6,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,32126,120,10,South Lake Union,South,Paid Parking,POINT (-122.33572918 47.62261492)
12/11/2020 12:37:00 PM,2,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,70745,120,3,Belltown,South,Paid Parking,POINT (-122.34247907 47.61204799)
12/11/2020 03:27:00 PM,1,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,S,11138,600,21,South Lake Union,South,Paid Parking,POINT (-122.34052184 47.6196361)
12/11/2020 10:44:00 AM,3,4TH AVE BETWEEN WALL ST AND VINE ST,SW,28957,240,7,Belltown,North,Paid Parking,POINT (-122.34670724 47.61689876)
12/11/2020 08:21:00 AM,9,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,51494,240,18,Uptown Triangle,,Paid Parking,POINT (-122.34879148 47.61914516)
12/11/2020 09:25:00 AM,2,COLUMBIA ST BETWEEN 3RD AVE AND 4TH AVE,SE,77610,120,4,Commercial Core,Financial,Paid Parking,POINT (-122.332118 47.60437894)
12/11/2020 11:42:00 AM,3,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,36102,120,4,Commercial Core,Waterfront,Paid Parking,POINT (-122.3389263 47.60605889)
12/11/2020 06:08:00 PM,1,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,SE,35526,120,4,Denny Triangle,South,Paid Parking,POINT (-122.33652911 47.61390233)
12/11/2020 12:44:00 PM,4,14TH AVE BETWEEN E UNION ST AND E MADISON ST,W,24829,120,9,Pike-Pine,,Paid Parking,POINT (-122.31431635 47.61341953)
12/11/2020 06:50:00 PM,1,MARION ST BETWEEN 5TH AVE AND 6TH AVE,NW,79653,120,7,Commercial Core,Financial,Paid Parking,POINT (-122.33061193 47.6061335)
12/12/2020 12:57:00 PM,0,S KING ST BETWEEN 7TH AVE S AND CANTON AL S,N,20845,120,4,Chinatown/ID,Core,Paid Parking,POINT (-122.32338347 47.59841161)
12/12/2020 11:38:00 AM,0,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,41721,120,4,Ballard,Core,Paid Parking,POINT (-122.38557075 47.66876144)
12/12/2020 12:08:00 PM,0,MAYNARD AVE S BETWEEN S JACKSON ST AND S KING ST,E,79674,120,4,Chinatown/ID,Edge,Paid Parking,POINT (-122.32498811 47.59874797)
12/12/2020 09:23:00 AM,1,MAYNARD AVE S BETWEEN S WELLER ST AND S LANE ST,W,57017,120,8,Chinatown/ID,Core,Paid Parking,POINT (-122.32514483 47.59707332)
12/12/2020 10:13:00 AM,1,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,56357,600,3,South Lake Union,South,Paid Parking,POINT (-122.33782845 47.61976598)
12/11/2020 01:17:00 PM,3,5TH AVE BETWEEN WALL ST AND VINE ST,NE,52530,240,7,Belltown,North,Paid Parking,POINT (-122.34569558 47.61769217)
12/12/2020 10:32:00 AM,1,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,56357,600,3,South Lake Union,South,Paid Parking,POINT (-122.33782845 47.61976598)
12/12/2020 04:06:00 PM,0,S KING ST BETWEEN 7TH AVE S AND CANTON AL S,N,20845,120,4,Chinatown/ID,Core,Paid Parking,POINT (-122.32338347 47.59841161)
12/12/2020 10:09:00 AM,1,5TH AVE BETWEEN BELL ST AND BATTERY ST,SW,52525,240,11,Belltown,North,Paid Parking,POINT (-122.34376631 47.61635232)
12/11/2020 04:31:00 PM,2,MAYNARD AVE S BETWEEN S WELLER ST AND S LANE ST,W,57017,120,8,Chinatown/ID,Core,Paid Parking,POINT (-122.32514483 47.59707332)
12/11/2020 04:01:00 PM,1,1ST AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,1013,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.33798252 47.60642352)
12/12/2020 11:14:00 AM,0,NE 40TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,39293,120,5,University District,Core,Paid Parking,POINT (-122.31272946 47.65540467)
12/11/2020 04:47:00 PM,3,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,NE,7990,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.33302531 47.60968746)
12/12/2020 03:34:00 PM,0,MAYNARD AVE S BETWEEN S JACKSON ST AND S KING ST,E,79674,120,4,Chinatown/ID,Edge,Paid Parking,POINT (-122.32498811 47.59874797)
12/12/2020 10:00:00 AM,0,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,W,27393,120,2,Pioneer Square,Edge,Paid Parking,POINT (-122.33034753 47.60129268)
12/11/2020 11:59:00 AM,1,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,SE,76990,240,6,Belltown,North,Paid Parking,POINT (-122.34385843 47.61708545)
12/11/2020 04:19:00 PM,1,EASTLAKE AVE E BETWEEN LAKEVIEW BLVD E AND ALOHA ST,W,10161,120,10,South Lake Union,North,Paid Parking,POINT (-122.32935349 47.62599666)
12/11/2020 11:33:00 AM,10,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,W,10165,600,10,South Lake Union,North,Paid Parking,POINT (-122.32936627 47.6273401)
12/12/2020 09:15:00 AM,1,9TH AVE BETWEEN MARION ST AND MADISON ST,NE,76410,120,5,First Hill,,Paid Parking,POINT (-122.32695035 47.60809535)
12/12/2020 08:25:00 AM,1,WALL ST BETWEEN 2ND AVE AND 3RD AVE,NW,58685,240,9,Belltown,North,Paid Parking,POINT (-122.34754004 47.61572569)
12/11/2020 01:49:00 PM,2,PINE ST BETWEEN ALASKAN E RDWY WAY AND ELLIOTT AVE,NW,80193,240,4,Commercial Core,Waterfront,Paid Parking,POINT (-122.34348255 47.60881292)
12/11/2020 03:28:00 PM,9,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,S,59966,120,10,Pike-Pine,,Paid Parking,POINT (-122.31615961 47.61403722)
12/11/2020 06:04:00 PM,1,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,8001,120,10,Denny Triangle,South,Paid Parking,POINT (-122.33904518 47.61470705)
12/11/2020 03:48:00 PM,1,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,NW,77561,120,6,First Hill,,Paid Parking,POINT (-122.32263397 47.60749082)
12/11/2020 12:45:00 PM,5,MINOR AVE BETWEEN OLIVE WAY AND HOWELL ST,NE,79890,240,7,Denny Triangle,North,Paid Parking,POINT (-122.33001488 47.61645359)
12/11/2020 07:23:00 PM,2,E PIKE ST BETWEEN SUMMIT AVE AND BELMONT AVE,S,59954,120,3,Pike-Pine,,Paid Parking,POINT (-122.32499531 47.6140229)
12/11/2020 04:28:00 PM,5,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,59041,600,15,South Lake Union,South,Paid Parking,POINT (-122.33052061 47.62369625)
12/11/2020 12:16:00 PM,7,5TH AVE BETWEEN BATTERY ST AND WALL ST,NE,30102,240,10,Belltown,North,Paid Parking,POINT (-122.34476653 47.61714271)
12/11/2020 12:13:00 PM,1,12TH AVE BETWEEN E JEFFERSON ST AND E BARCLAY CT,E,46726,120,3,12th Avenue,,Paid Parking,POINT (-122.31667498 47.60653807)
12/11/2020 10:53:00 AM,2,TERRY AVE BETWEEN LENORA ST AND DENNY WAY,SW,81113,240,2,Denny Triangle,North,Paid Parking,POINT (-122.33683011 47.61814223)
12/11/2020 07:38:00 PM,5,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,E,24266,240,11,Uptown,Edge,Paid Parking,POINT (-122.3579594 47.6203598)
12/11/2020 09:42:00 AM,1,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,NW,58681,240,8,Belltown,North,Paid Parking,POINT (-122.34924683 47.61439628)
12/11/2020 11:49:00 AM,3,1ST AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,1013,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.33798252 47.60642352)
12/11/2020 02:02:00 PM,7,THOMAS ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,S,13138,600,10,South Lake Union,South,Paid Parking,POINT (-122.33510817 47.62078405)
12/11/2020 01:08:00 PM,1,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,23782,120,3,Uptown,Core,Paid Parking,POINT (-122.35734892 47.62450573)
12/12/2020 11:12:00 AM,0,S KING ST BETWEEN 7TH AVE S AND CANTON AL S,N,20845,120,4,Chinatown/ID,Core,Paid Parking,POINT (-122.32338347 47.59841161)
12/11/2020 09:15:00 AM,2,BROADWAY E BETWEEN E OLIVE WAY AND E THOMAS ST,E,9474,120,10,Capitol Hill,North,Paid Parking,POINT (-122.32077305 47.62050766)
12/12/2020 11:17:00 AM,1,5TH AVE BETWEEN BELL ST AND BATTERY ST,SW,52525,240,11,Belltown,North,Paid Parking,POINT (-122.34376631 47.61635232)
12/11/2020 08:25:00 AM,2,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,77570,240,17,Belltown,North,Paid Parking,POINT (-122.35273225 47.61532287)
12/12/2020 04:26:00 PM,0,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SE,35506,120,6,First Hill,,Paid Parking,POINT (-122.3218643 47.61163295)
12/12/2020 02:00:00 PM,0,WALL ST BETWEEN 2ND AVE AND 3RD AVE,NW,58685,240,9,Belltown,North,Paid Parking,POINT (-122.34754004 47.61572569)
12/12/2020 04:29:00 PM,0,MAYNARD AVE S BETWEEN S WELLER ST AND S LANE ST,W,57017,120,8,Chinatown/ID,Core,Paid Parking,POINT (-122.32514483 47.59707332)
12/11/2020 08:57:00 AM,3,FAIRVIEW AVE N BETWEEN YALE AVE N AND FAIRVIEW AVE E,NW,78273,600,4,South Lake Union,North,Paid Parking,POINT (-122.32895724 47.63033888)
