YEAR,MONTH,MONTH_NUMBER,LICENSE_DATE,NEIGHBOURHOOD,NEIGHBOURHOOD_ID,PET_TYPE,BREED,GENDER,SPAYED_OR_NEUTERED,LATITUDE,LONGITUDE,LOCATION,COUNT,Point Location
2020,January,1,01/07/2020 12:00:00 AM,McConachie Area,2521,Dog,COCKER SPANIEL,Female,No,53.63645310887003,-113.43131250661835,"(53.63645310887003, -113.43131250661835)",1,POINT (-113.43131250661835 53.63645310887003)
2020,July,7,07/21/2020 12:00:00 AM,King Edward Park,6360,Dog,CROSSBREED (MEDIUM),Female,Yes,53.515151157263325,-113.45056960491442,"(53.515151157263325, -113.45056960491442)",1,POINT (-113.45056960491442 53.515151157263325)
2020,September,9,09/14/2020 12:00:00 AM,Holyrood,6310,Cat,RAGDOLL,Female,Yes,53.5313605818029,-113.45018981988963,"(53.5313605818029, -113.45018981988963)",1,POINT (-113.45018981988963 53.5313605818029)
2020,August,8,08/27/2020 12:00:00 AM,Gold Bar,6270,Dog,LABRADOR RETRIEVER,Female,Yes,53.54890801185152,-113.41200386839466,"(53.54890801185152, -113.41200386839466)",1,POINT (-113.41200386839466 53.54890801185152)
2020,March,3,03/27/2020 12:00:00 AM,Westview Village,4620,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.55222205604668,-113.69666819900559,"(53.55222205604668, -113.69666819900559)",1,POINT (-113.69666819900559 53.55222205604668)
2020,March,3,03/03/2020 12:00:00 AM,Matt Berry,2500,Cat,RAGDOLL,Male,Yes,53.62225395912099,-113.4360215291225,"(53.62225395912099, -113.4360215291225)",1,POINT (-113.4360215291225 53.62225395912099)
2019,December,12,12/01/2019 12:00:00 AM,Patricia Heights,4390,Dog,GERMAN SHEPHERD,Male,Yes,53.50756405698036,-113.5922933189836,"(53.50756405698036, -113.5922933189836)",1,POINT (-113.5922933189836 53.50756405698036)
2020,September,9,09/12/2020 12:00:00 AM,Pleasantview,5320,Dog,BICHON FRISE,Female,Yes,53.49317552741458,-113.50713136285961,"(53.49317552741458, -113.50713136285961)",1,POINT (-113.50713136285961 53.49317552741458)
2020,October,10,10/29/2020 12:00:00 AM,Argyll,6010,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.50310077509508,-113.46053882427935,"(53.50310077509508, -113.46053882427935)",1,POINT (-113.46053882427935 53.50310077509508)
2020,October,10,10/24/2020 12:00:00 AM,Bonnie Doon,6040,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.5253371249322,-113.46711141142592,"(53.5253371249322, -113.46711141142592)",1,POINT (-113.46711141142592 53.5253371249322)
2020,February,2,02/23/2020 12:00:00 AM,Windermere,5570,Dog,GERMAN SHEPHERD,Female,Yes,53.43256309588482,-113.62600779671197,"(53.43256309588482, -113.62600779671197)",1,POINT (-113.62600779671197 53.43256309588482)
2020,November,11,11/30/2020 12:00:00 AM,Ormsby Place,4380,Dog,ENGLISH SPRINGER SPANIEL,Male,No,53.49910557156211,-113.64276057121194,"(53.49910557156211, -113.64276057121194)",1,POINT (-113.64276057121194 53.49910557156211)
2020,August,8,08/30/2020 12:00:00 AM,Meyokumin,6460,Dog,POMERANIAN,Female,No,53.4501131309388,-113.42725752651549,"(53.4501131309388, -113.42725752651549)",1,POINT (-113.42725752651549 53.4501131309388)
2020,February,2,02/16/2020 12:00:00 AM,Blue Quill,5060,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.45762652276185,-113.52623651519588,"(53.45762652276185, -113.52623651519588)",1,POINT (-113.52623651519588 53.45762652276185)
2020,September,9,09/21/2020 12:00:00 AM,Chappelle Area,5462,Dog,NORWEGIAN ELKHOUND,Male,Yes,53.40291668024122,-113.5868447039775,"(53.40291668024122, -113.5868447039775)",1,POINT (-113.5868447039775 53.40291668024122)
2020,February,2,02/03/2020 12:00:00 AM,Elmwood Park,1130,Dog,POMERANIAN,Male,Yes,53.579591384284306,-113.46091680973095,"(53.579591384284306, -113.46091680973095)",1,POINT (-113.46091680973095 53.579591384284306)
2020,October,10,10/09/2020 12:00:00 AM,McKernan,5290,Cat,DOMESTIC (SHORT HAIR),Female,No,53.51275883945096,-113.52044221122382,"(53.51275883945096, -113.52044221122382)",1,POINT (-113.52044221122382 53.51275883945096)
2019,December,12,12/27/2019 12:00:00 AM,Rhatigan Ridge,5350,Dog,BULLDOG,Female,Yes,53.474506145469945,-113.5875691214093,"(53.474506145469945, -113.5875691214093)",1,POINT (-113.5875691214093 53.474506145469945)
2020,September,9,09/02/2020 12:00:00 AM,Strathcona,5480,Dog,AMERICAN STAFFORDSHIRE TERRIER,Female,Yes,53.522390203493686,-113.4909855541071,"(53.522390203493686, -113.4909855541071)",1,POINT (-113.4909855541071 53.522390203493686)
2020,November,11,11/18/2020 12:00:00 AM,Starling,4474,Dog,ROTTWEILER,Male,Yes,53.59226416926933,-113.65784285169059,"(53.59226416926933, -113.65784285169059)",1,POINT (-113.65784285169059 53.59226416926933)
2020,January,1,01/20/2020 12:00:00 AM,Cavanagh,5467,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.40598149543786,-113.51201888496817,"(53.40598149543786, -113.51201888496817)",1,POINT (-113.51201888496817 53.40598149543786)
2020,November,11,11/18/2020 12:00:00 AM,Hazeldean,6290,Dog,LABRADOR RETRIEVER,Male,Yes,53.504205803712985,-113.47788889905675,"(53.504205803712985, -113.47788889905675)",1,POINT (-113.47788889905675 53.504205803712985)
2020,April,4,04/03/2020 12:00:00 AM,Strathcona,5480,Dog,WEST HIGHLAND WHITE TERRIER,Male,Yes,53.522390203493686,-113.4909855541071,"(53.522390203493686, -113.4909855541071)",1,POINT (-113.4909855541071 53.522390203493686)
2020,March,3,03/17/2020 12:00:00 AM,MacEwan,5452,Dog,POODLE (MINIATURE),Male,Yes,53.428745684990815,-113.52694799702599,"(53.428745684990815, -113.52694799702599)",1,POINT (-113.52694799702599 53.428745684990815)
2020,October,10,10/08/2020 12:00:00 AM,Parkview,3330,Dog,HAVANESE,Male,Yes,53.524060365765735,-113.56791414354251,"(53.524060365765735, -113.56791414354251)",1,POINT (-113.56791414354251 53.524060365765735)
2020,September,9,09/07/2020 12:00:00 AM,Parkallen,5310,Dog,FRENCH BULLDOG,Male,Yes,53.503095813519074,-113.51746134891283,"(53.503095813519074, -113.51746134891283)",1,POINT (-113.51746134891283 53.503095813519074)
2020,April,4,04/27/2020 12:00:00 AM,Malmo Plains,5280,Dog,HAVANESE,Male,Yes,53.48567699317607,-113.52899210582925,"(53.48567699317607, -113.52899210582925)",1,POINT (-113.52899210582925 53.48567699317607)
2020,December,12,12/08/2020 12:00:00 AM,Eaux Claires,2241,Cat,DOMESTIC (LONG HAIR),Female,Yes,53.62163883469684,-113.4856371921701,"(53.62163883469684, -113.4856371921701)",1,POINT (-113.4856371921701 53.62163883469684)
2020,June,6,06/15/2020 12:00:00 AM,Carlton,3470,Cat,DOMESTIC (LONG HAIR),Female,Yes,53.62165163516955,-113.55937325056279,"(53.62165163516955, -113.55937325056279)",1,POINT (-113.55937325056279 53.62165163516955)
2020,June,6,06/25/2020 12:00:00 AM,Ekota,6200,Cat,HIMALAYAN,Male,Yes,53.44941007965293,-113.44233568157355,"(53.44941007965293, -113.44233568157355)",1,POINT (-113.44233568157355 53.44941007965293)
2019,September,9,09/21/2019 12:00:00 AM,Central McDougall,1030,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.553331828524456,-113.50106809472395,"(53.553331828524456, -113.50106809472395)",1,POINT (-113.50106809472395 53.553331828524456)
2020,February,2,02/21/2020 12:00:00 AM,Cy Becker,2611,Cat,DOMESTIC (SHORT HAIR),Female,No,53.63236275941958,-113.40692407533237,"(53.63236275941958, -113.40692407533237)",1,POINT (-113.40692407533237 53.63236275941958)
2019,May,5,05/10/2019 12:00:00 AM,Sakaw,6670,Dog,TERRIER,Female,Yes,53.44197993222192,-113.42882827217448,"(53.44197993222192, -113.42882827217448)",1,POINT (-113.42882827217448 53.44197993222192)
2020,July,7,07/20/2020 12:00:00 AM,Oliver,1150,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.541982930616356,-113.52399393488137,"(53.541982930616356, -113.52399393488137)",1,POINT (-113.52399393488137 53.541982930616356)
2020,July,7,07/13/2020 12:00:00 AM,Ormsby Place,4380,Dog,MALTESE,Male,Yes,53.49910557156211,-113.64276057121194,"(53.49910557156211, -113.64276057121194)",1,POINT (-113.64276057121194 53.49910557156211)
2020,June,6,06/21/2020 12:00:00 AM,Grovenor,3210,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.54539881319475,-113.57191166572068,"(53.54539881319475, -113.57191166572068)",1,POINT (-113.57191166572068 53.54539881319475)
2020,November,11,11/19/2020 12:00:00 AM,Pleasantview,5320,Dog,PORTUGUESE WATER DOG,Female,Yes,53.49317552741458,-113.50713136285961,"(53.49317552741458, -113.50713136285961)",1,POINT (-113.50713136285961 53.49317552741458)
2020,August,8,08/21/2020 12:00:00 AM,Sakaw,6670,Dog,GOLDEN RETRIEVER,Female,Yes,53.44197993222192,-113.42882827217448,"(53.44197993222192, -113.42882827217448)",1,POINT (-113.42882827217448 53.44197993222192)
2020,February,2,02/09/2020 12:00:00 AM,Clareview Town Centre,2145,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.601947807307084,-113.40689125176354,"(53.601947807307084, -113.40689125176354)",1,POINT (-113.40689125176354 53.601947807307084)
2020,November,11,11/03/2020 12:00:00 AM,Holyrood,6310,Dog,AUSTRALIAN CATTLE DOG,Male,Yes,53.5313605818029,-113.45018981988963,"(53.5313605818029, -113.45018981988963)",1,POINT (-113.45018981988963 53.5313605818029)
2020,February,2,02/25/2020 12:00:00 AM,Fulton Place,6240,Dog,LABRADOR RETRIEVER,Male,Yes,53.54629463727215,-113.42746647253244,"(53.54629463727215, -113.42746647253244)",1,POINT (-113.42746647253244 53.54629463727215)
2019,December,12,12/17/2019 12:00:00 AM,Hazeldean,6290,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.504205803712985,-113.47788889905675,"(53.504205803712985, -113.47788889905675)",1,POINT (-113.47788889905675 53.504205803712985)
2020,June,6,06/03/2020 12:00:00 AM,Fulton Place,6240,Dog,BASSET HOUND,Female,Yes,53.54629463727215,-113.42746647253244,"(53.54629463727215, -113.42746647253244)",1,POINT (-113.42746647253244 53.54629463727215)
2020,April,4,04/03/2020 12:00:00 AM,Meadowlark Park,4310,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.52553194472455,-113.5965541546899,"(53.52553194472455, -113.5965541546899)",1,POINT (-113.5965541546899 53.52553194472455)
2019,July,7,07/17/2019 12:00:00 AM,Menisa,6450,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.44206966002856,-113.44737493654873,"(53.44206966002856, -113.44737493654873)",1,POINT (-113.44737493654873 53.44206966002856)
2020,April,4,04/14/2020 12:00:00 AM,Hazeldean,6290,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.504205803712985,-113.47788889905675,"(53.504205803712985, -113.47788889905675)",1,POINT (-113.47788889905675 53.504205803712985)
2020,December,12,12/14/2020 12:00:00 AM,Rutherford,5454,Dog,GERMAN SHEPHERD,Female,Yes,53.416764847830855,-113.5297880243958,"(53.416764847830855, -113.5297880243958)",1,POINT (-113.5297880243958 53.416764847830855)
2020,July,7,07/31/2020 12:00:00 AM,Parkallen,5310,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.503095813519074,-113.51746134891283,"(53.503095813519074, -113.51746134891283)",1,POINT (-113.51746134891283 53.503095813519074)
2020,June,6,06/30/2020 12:00:00 AM,Parkview,3330,Dog,SHIH TZU,Female,Yes,53.524060365765735,-113.56791414354251,"(53.524060365765735, -113.56791414354251)",1,POINT (-113.56791414354251 53.524060365765735)
2020,April,4,04/05/2020 12:00:00 AM,Patricia Heights,4390,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.50756405698036,-113.5922933189836,"(53.50756405698036, -113.5922933189836)",1,POINT (-113.5922933189836 53.50756405698036)
2020,April,4,04/01/2020 12:00:00 AM,Ottewell,6550,Dog,ALASKAN MALAMUTE,Male,Yes,53.53128518402029,-113.43074600681692,"(53.53128518402029, -113.43074600681692)",1,POINT (-113.43074600681692 53.53128518402029)
2020,March,3,03/31/2020 12:00:00 AM,Pembina,3340,Dog,SHIH TZU,Female,Yes,53.603167658136954,-113.54284507007947,"(53.603167658136954, -113.54284507007947)",1,POINT (-113.54284507007947 53.603167658136954)
2020,January,1,01/20/2020 12:00:00 AM,Kenilworth,6350,Dog,ROTTWEILER,Female,Yes,53.52163312280284,-113.43104243959984,"(53.52163312280284, -113.43104243959984)",1,POINT (-113.43104243959984 53.52163312280284)
2020,September,9,09/19/2020 12:00:00 AM,Lynnwood,4280,Dog,GREYHOUND,Female,Yes,53.51570132512691,-113.58990906495784,"(53.51570132512691, -113.58990906495784)",1,POINT (-113.58990906495784 53.51570132512691)
2020,March,3,03/30/2020 12:00:00 AM,Bearspaw,5030,Cat,BENGAL (TICA CERTIFIED F4 OR HIGHER),Female,Yes,53.44346178217293,-113.50052801068438,"(53.44346178217293, -113.50052801068438)",1,POINT (-113.50052801068438 53.44346178217293)
2020,August,8,08/06/2020 12:00:00 AM,Meyokumin,6460,Dog,GERMAN SHEPHERD,Female,Yes,53.4501131309388,-113.42725752651549,"(53.4501131309388, -113.42725752651549)",1,POINT (-113.42725752651549 53.4501131309388)
2020,June,6,06/23/2020 12:00:00 AM,Maple Ridge,6410,Cat,DOMESTIC (LONG HAIR),Female,Yes,53.50205016060801,-113.36306273211082,"(53.50205016060801, -113.36306273211082)",1,POINT (-113.36306273211082 53.50205016060801)
2020,November,11,11/12/2020 12:00:00 AM,Lynnwood,4280,Dog,DACHSHUND (MINIATURE SMOOTH HAIRED),Female,Yes,53.51570132512691,-113.58990906495784,"(53.51570132512691, -113.58990906495784)",1,POINT (-113.58990906495784 53.51570132512691)
2020,July,7,07/15/2020 12:00:00 AM,Chambery,3120,Dog,NORWICH TERRIER,Male,Yes,53.640763764687975,-113.51176139201553,"(53.640763764687975, -113.51176139201553)",1,POINT (-113.51176139201553 53.640763764687975)
2020,January,1,01/02/2020 12:00:00 AM,Holyrood,6310,Dog,HAVANESE,Female,Yes,53.5313605818029,-113.45018981988963,"(53.5313605818029, -113.45018981988963)",1,POINT (-113.45018981988963 53.5313605818029)
2020,August,8,08/28/2020 12:00:00 AM,Athlone,3010,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.58802604233621,-113.55098212002467,"(53.58802604233621, -113.55098212002467)",1,POINT (-113.55098212002467 53.58802604233621)
2020,April,4,04/29/2020 12:00:00 AM,Ottewell,6550,Dog,BORDER COLLIE,Male,Yes,53.53128518402029,-113.43074600681692,"(53.53128518402029, -113.43074600681692)",1,POINT (-113.43074600681692 53.53128518402029)
2020,November,11,11/30/2020 12:00:00 AM,Argyll,6010,Dog,LABRADOR RETRIEVER,Male,Yes,53.50310077509508,-113.46053882427935,"(53.50310077509508, -113.46053882427935)",1,POINT (-113.46053882427935 53.50310077509508)
2020,May,5,05/19/2020 12:00:00 AM,Beaumaris,3040,Cat,DOMESTIC (LONG HAIR),Female,Yes,53.61842233818305,-113.50500707136739,"(53.61842233818305, -113.50500707136739)",1,POINT (-113.50500707136739 53.61842233818305)
2020,June,6,06/01/2020 12:00:00 AM,Magrath Heights,5476,Dog,LABRADOR RETRIEVER,Female,No,53.44766007936832,-113.5567225826967,"(53.44766007936832, -113.5567225826967)",1,POINT (-113.5567225826967 53.44766007936832)
2020,October,10,10/21/2020 12:00:00 AM,Ogilvie Ridge,5300,Dog,SHIH TZU,Female,Yes,53.46490391634022,-113.56706953089312,"(53.46490391634022, -113.56706953089312)",1,POINT (-113.56706953089312 53.46490391634022)
2020,March,3,03/21/2020 12:00:00 AM,Falconer Heights,5190,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.46672055034112,-113.5885237020751,"(53.46672055034112, -113.5885237020751)",1,POINT (-113.5885237020751 53.46672055034112)
2020,May,5,05/19/2020 12:00:00 AM,Downtown,1090,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.5397665935903,-113.49942068339652,"(53.5397665935903, -113.49942068339652)",1,POINT (-113.49942068339652 53.5397665935903)
2020,October,10,10/21/2020 12:00:00 AM,Casselman,2130,Dog,SHIH TZU,Female,Yes,53.611348529466824,-113.42413210029929,"(53.611348529466824, -113.42413210029929)",1,POINT (-113.42413210029929 53.611348529466824)
2020,December,12,12/13/2020 12:00:00 AM,Sherbrooke,3410,Cat,SIAMESE,Female,Yes,53.57566320833989,-113.54728563480555,"(53.57566320833989, -113.54728563480555)",1,POINT (-113.54728563480555 53.57566320833989)
2020,October,10,10/22/2020 12:00:00 AM,Starling,4474,Cat,DOMESTIC (MEDIUM HAIR),Male,Yes,53.59226416926933,-113.65784285169059,"(53.59226416926933, -113.65784285169059)",1,POINT (-113.65784285169059 53.59226416926933)
2019,August,8,08/14/2019 12:00:00 AM,Caernarvon,3060,Cat,RAGDOLL,Female,Yes,53.611899751032084,-113.52640171559892,"(53.611899751032084, -113.52640171559892)",1,POINT (-113.52640171559892 53.611899751032084)
2020,February,2,02/10/2020 12:00:00 AM,Ogilvie Ridge,5300,Dog,CROSSBREED (MEDIUM),Female,Yes,53.46490391634022,-113.56706953089312,"(53.46490391634022, -113.56706953089312)",1,POINT (-113.56706953089312 53.46490391634022)
2020,October,10,10/14/2020 12:00:00 AM,Meadowlark Park,4310,Dog,BORDER COLLIE,Male,Yes,53.52553194472455,-113.5965541546899,"(53.52553194472455, -113.5965541546899)",1,POINT (-113.5965541546899 53.52553194472455)
2020,October,10,10/20/2020 12:00:00 AM,McKernan,5290,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.51275883945096,-113.52044221122382,"(53.51275883945096, -113.52044221122382)",1,POINT (-113.52044221122382 53.51275883945096)
2020,December,12,12/14/2020 12:00:00 AM,Maple Ridge,6410,Dog,SHIH TZU,Male,Yes,53.50205016060801,-113.36306273211082,"(53.50205016060801, -113.36306273211082)",1,POINT (-113.36306273211082 53.50205016060801)
2020,November,11,11/23/2020 12:00:00 AM,Griesbach,3111,Dog,BORDER COLLIE,Male,Yes,53.606808368716784,-113.50422914591672,"(53.606808368716784, -113.50422914591672)",1,POINT (-113.50422914591672 53.606808368716784)
2020,May,5,05/04/2020 12:00:00 AM,Tamarack,6443,Dog,LABRADOR RETRIEVER,Male,Yes,53.46481390377758,-113.35916549156642,"(53.46481390377758, -113.35916549156642)",1,POINT (-113.35916549156642 53.46481390377758)
2020,December,12,12/08/2020 12:00:00 AM,Parkview,3330,Dog,UNKNOWN,Male,No,53.524060365765735,-113.56791414354251,"(53.524060365765735, -113.56791414354251)",1,POINT (-113.56791414354251 53.524060365765735)
2020,November,11,11/22/2020 12:00:00 AM,Ogilvie Ridge,5300,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.46490391634022,-113.56706953089312,"(53.46490391634022, -113.56706953089312)",1,POINT (-113.56706953089312 53.46490391634022)
2020,December,12,12/14/2020 12:00:00 AM,Oleskiw,4360,Dog,LABRADOR RETRIEVER,Female,Yes,53.49733975805122,-113.60876540591585,"(53.49733975805122, -113.60876540591585)",1,POINT (-113.60876540591585 53.49733975805122)
2020,October,10,10/16/2020 12:00:00 AM,Queen Alexandra,5330,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.51221971864601,-113.50481243704536,"(53.51221971864601, -113.50481243704536)",1,POINT (-113.50481243704536 53.51221971864601)
2020,October,10,10/14/2020 12:00:00 AM,Parkallen,5310,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.503095813519074,-113.51746134891283,"(53.503095813519074, -113.51746134891283)",1,POINT (-113.51746134891283 53.503095813519074)
2019,December,12,12/06/2019 12:00:00 AM,Caernarvon,3060,Dog,TERRIER,Female,Yes,53.611899751032084,-113.52640171559892,"(53.611899751032084, -113.52640171559892)",1,POINT (-113.52640171559892 53.611899751032084)
2020,February,2,02/11/2020 12:00:00 AM,Potter Greens,4710,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.51828990377227,-113.67260241651016,"(53.51828990377227, -113.67260241651016)",1,POINT (-113.67260241651016 53.51828990377227)
2020,May,5,05/11/2020 12:00:00 AM,Pleasantview,5320,Cat,SIAMESE,Female,Yes,53.49317552741458,-113.50713136285961,"(53.49317552741458, -113.50713136285961)",1,POINT (-113.50713136285961 53.49317552741458)
2020,April,4,04/05/2020 12:00:00 AM,Montrose,2550,Dog,GERMAN SHEPHERD,Male,Yes,53.575116228950925,-113.44223031362239,"(53.575116228950925, -113.44223031362239)",1,POINT (-113.44223031362239 53.575116228950925)
2020,June,6,06/27/2020 12:00:00 AM,Meyonohk,6470,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.455341806482764,-113.45724258627415,"(53.455341806482764, -113.45724258627415)",1,POINT (-113.45724258627415 53.455341806482764)
2020,March,3,03/23/2020 12:00:00 AM,Rutherford,5454,Dog,POODLE (TOY),Male,No,53.416764847830855,-113.5297880243958,"(53.416764847830855, -113.5297880243958)",1,POINT (-113.5297880243958 53.416764847830855)
2020,May,5,05/03/2020 12:00:00 AM,Mayliewan,2511,Dog,POMERANIAN,Male,Yes,53.62229029864068,-113.46026446188358,"(53.62229029864068, -113.46026446188358)",1,POINT (-113.46026446188358 53.62229029864068)
2020,June,6,06/18/2020 12:00:00 AM,Overlanders,2590,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.581010650540904,-113.38817648192281,"(53.581010650540904, -113.38817648192281)",1,POINT (-113.38817648192281 53.581010650540904)
2020,July,7,07/28/2020 12:00:00 AM,Ritchie,6610,Cat,DOMESTIC (MEDIUM HAIR),Male,Yes,53.51327510136197,-113.48274211553915,"(53.51327510136197, -113.48274211553915)",1,POINT (-113.48274211553915 53.51327510136197)
2020,June,6,06/11/2020 12:00:00 AM,Gold Bar,6270,Dog,PEMBROKE WELSH CORGI,Female,No,53.54890801185152,-113.41200386839466,"(53.54890801185152, -113.41200386839466)",1,POINT (-113.41200386839466 53.54890801185152)
2020,July,7,07/09/2020 12:00:00 AM,Idylwylde,6320,Dog,PAPILLON,Female,Yes,53.52162991520384,-113.44911385648135,"(53.52162991520384, -113.44911385648135)",1,POINT (-113.44911385648135 53.52162991520384)
