Editing,Botanical Name,Common Name,DBH,Total Yearly Eco Benefits ($),Stormwater Benefits ($),Stormwater Gallons Saved,Greenhouse CO2 Benefits ($),CO2 Avoided (in lbs.),CO2 Sequestered (in lbs.),Energy Benefits ($),kWh Saved,Therms Saved,Air Quality Benefits ($),Pollutants Saved (in lbs.),Property Benefits ($),Leaf Surface Area (in sq. ft.),Address,Street,Side,Site,Council District,Park Name,Latitude,Longitude,Site ID,Location
Olmsted,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,LINCOLN PKWY,Median,1,DELAWARE,0,42.9275930295338,-78.8735380774291,54986,"(42.9275930295338, -78.8735380774291)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,HAYWARD ST,Front,1,FILLMORE,0,42.8733207067264,-78.8625807239578,7545,"(42.8733207067264, -78.8625807239578)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,LOCUST ST,Front,1,ELLICOTT,0,42.90113737076,-78.8597372132995,10937,"(42.90113737076, -78.8597372132995)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",24,200.36,7.5,937.72,0.23,28.23,44.25,88.63,134.18,49.6,2.3,0.32,101.7,169.02,35,PARADE CIR EAST,Front,1,MASTEN,0,42.9043638782764,-78.8356473220491,23206,"(42.9043638782764, -78.8356473220491)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,STRAUSS ST,Front,1,FILLMORE,0,42.9000766910152,-78.8411405502156,17353,"(42.9000766910152, -78.8411405502156)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,ST PAUL ST,Front,1,ELLICOTT,0,42.903312651428,-78.8669984967296,13830,"(42.903312651428, -78.8669984967296)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",28,103.05,13.95,1743.34,0.8,277.54,0,76.85,112.61,43.37,11.46,1.86,0.01,0.01,476,SPRING ST,Front,1,ELLICOTT,0,42.8902103584411,-78.8578254151031,7365,"(42.8902103584411, -78.8578254151031)"
Buffalo,ACER SACCHARINUM,"MAPLE, SILVER",28,173.96,11.19,1398.78,0.18,34.88,25.25,107.02,165.77,59.52,2.09,0.4,53.48,88.89,354,HUDSON ST,Front,1,ELLICOTT,0,42.8996428936698,-78.8817699196859,16009,"(42.8996428936698, -78.8817699196859)"
Buffalo,PLATANUS OCCIDENTALIS,"SYCAMORE, AMERICAN",27,206.46,10.5,1312.13,0.19,37.61,24.07,112.26,178.77,61.94,3.03,0.43,80.48,133.76,336,MOSELLE ST,Front,1,FILLMORE,0,42.9130990240887,-78.8243371507545,23407,"(42.9130990240887, -78.8243371507545)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,SWEET AV,Front,1,FILLMORE,0,42.895556256841,-78.8335183948437,1074,"(42.895556256841, -78.8335183948437)"
Buffalo,ACER PALMATUM,"MAPLE, JAPANESE",2,11.46,0.17,21.17,0,0.73,0.83,3.02,3.48,1.8,0.06,0.01,8.22,13.65,229,ORANGE ST,Front,1,ELLICOTT,0,42.9008332877209,-78.8576807913767,11312,"(42.9008332877209, -78.8576807913767)"
Buffalo,GLEDITSIA TRIACANTHOS INERMIS 'SHADEMASTER',"HONEYLOCUST, SHADEMASTER",3,60.97,0.56,70.38,0.02,2.85,1.96,10.45,13.53,6.07,0.2,0.03,49.74,82.67,115,PIERCE ST SOUTH,Front,1,LOVEJOY,0,42.8679980263527,-78.8000510704591,89940,"(42.8679980263527, -78.8000510704591)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,REED ST,Front,1,FILLMORE,0,42.8949659672292,-78.8423157970588,17661,"(42.8949659672292, -78.8423157970588)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,WILSON ST,Front,1,FILLMORE,0,42.8865130353255,-78.8400593309688,1656,"(42.8865130353255, -78.8400593309688)"
Olmsted,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,HUMBOLDT PKWY,Front,1,DELAWARE,0,42.9283057132554,-78.8511127934123,63844,"(42.9283057132554, -78.8511127934123)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,FULTON ST,Front,1,FILLMORE,0,42.8717528751328,-78.8589177795019,7600,"(42.8717528751328, -78.8589177795019)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,HARTMAN PL,Front,1,NORTH,0,42.944538237954,-78.9043786830184,15191,"(42.944538237954, -78.9043786830184)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,STANTON ST,Front,1,FILLMORE,0,42.8903351627341,-78.8460009730325,8360,"(42.8903351627341, -78.8460009730325)"
Buffalo,GLEDITSIA TRIACANTHOS,HONEYLOCUST,2,51.39,0.24,30.11,0.01,1.32,0.96,5.15,6.25,3.03,0.1,0.01,45.89,76.28,227,FOUGERON ST,Front,1,FILLMORE,0,42.9081962634975,-78.8305189701836,27,"(42.9081962634975, -78.8305189701836)"
Buffalo,ACER RUBRUM,"MAPLE, RED",12,104.02,3.79,473.68,0.07,15.15,7.86,48.76,72.03,27.47,1.06,0.16,50.34,83.66,62,LOMBARD ST,Side,1,FILLMORE,0,42.8877621711318,-78.8372990382451,5292,"(42.8877621711318, -78.8372990382451)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,ONEIDA ST,Front,1,FILLMORE,0,42.8823102025735,-78.8459086297247,4960,"(42.8823102025735, -78.8459086297247)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,ASHLEY ST,Front,1,FILLMORE,0,42.8937291695904,-78.8198045304189,3759,"(42.8937291695904, -78.8198045304189)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,CARROLL ST,Front,1,FILLMORE,0,42.8744266993226,-78.8466432513402,5619,"(42.8744266993226, -78.8466432513402)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,HUDSON ST,Front,1,ELLICOTT,0,42.8947893680594,-78.8910680698856,107961,"(42.8947893680594, -78.8910680698856)"
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",38,336.78,15.03,1878.9,0.45,42.91,102.55,123.5,203.94,67.42,3.67,0.51,194.13,322.64,161,CAZENOVIA ST,In_Lot,1,SOUTH,CAZENOVIA,42.8490076704559,-78.8059250225384,97915,"(42.8490076704559, -78.8059250225384)"
Buffalo,CERCIS CANADENSIS,REDBUD,3,18.34,0.34,42.88,0.01,1.98,1.46,8.16,9.42,4.86,0.16,0.02,9.67,16.08,119,EDNA PL,Front,1,ELLICOTT,0,42.9047940860109,-78.8612302108507,10826,"(42.9047940860109, -78.8612302108507)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,CAMBRIDGE AV,Front,1,MASTEN,0,42.929050291554,-78.8231269873681,24446,"(42.929050291554, -78.8231269873681)"
Buffalo,GLEDITSIA TRIACANTHOS,HONEYLOCUST,12,149.5,4.33,541.1,0.1,22.19,10.73,68.63,105.46,38.25,1.54,0.22,74.9,124.48,511,OAK ST NORTH,Front,1,ELLICOTT,0,42.8962455537966,-78.8670971866556,3272,"(42.8962455537966, -78.8670971866556)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,WHITNEY PL,Front,1,ELLICOTT,0,42.8955584765329,-78.8839273342983,16225,"(42.8955584765329, -78.8839273342983)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,MEMORIAL DR,Front,1,FILLMORE,0,42.8915181590773,-78.8318829910276,5828,"(42.8915181590773, -78.8318829910276)"
Buffalo,STUMP,STUMP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,188,NORTH ST EAST,Front,1,ELLICOTT,0,42.9021643662553,-78.8569206543442,12183,"(42.9021643662553, -78.8569206543442)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,PRATT ST,Front,1,ELLICOTT,0,42.8893002563801,-78.8587500676046,15066,"(42.8893002563801, -78.8587500676046)"
Buffalo,ULMUS SPP,"ELM, SPECIES",4,73.48,0.85,106.75,0.02,3.09,2.7,10.56,14.7,6.04,0.21,0.03,61.84,102.77,20,SOUTHAMPTON ST,Front,1,ELLICOTT,0,42.906759773771,-78.8644194086024,10608,"(42.906759773771, -78.8644194086024)"
Buffalo,MALUS 'RED BARON',"CRABAPPLE, RED BARON",4,23.71,0.45,56.84,0.01,2.6,1.78,10.54,12.34,6.26,0.21,0.03,12.49,20.75,362,NORTH ST EAST,Front,1,ELLICOTT,0,42.9021473642966,-78.8548164646612,12221,"(42.9021473642966, -78.8548164646612)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,LEMON ST,Front,1,ELLICOTT,0,42.9015592320446,-78.8584598568135,11252,"(42.9015592320446, -78.8584598568135)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,LANDON ST,Front,1,ELLICOTT,0,42.9100490446787,-78.8475717222112,24252,"(42.9100490446787, -78.8475717222112)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,CORNWALL AV,Front,1,MASTEN,0,42.9183753037811,-78.8214737371484,23228,"(42.9183753037811, -78.8214737371484)"
Buffalo,MALUS SPP,CRABAPPLE,8,43.72,1.2,150.31,0.03,5.89,4.11,23.71,28.02,14.05,0.49,0.07,18.29,30.4,48,URBAN ST,Front,1,MASTEN,0,42.9094154909084,-78.8371396891445,24279,"(42.9094154909084, -78.8371396891445)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,ROMMEL AV,Front,1,FILLMORE,0,42.8964654092001,-78.8254292773842,17164,"(42.8964654092001, -78.8254292773842)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,RILEY ST,Front,1,ELLICOTT,0,42.9094928113098,-78.8601622854965,11423,"(42.9094928113098, -78.8601622854965)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,BUSTI AV,Front,1,ELLICOTT,0,42.8979674472395,-78.8922316865867,21108,"(42.8979674472395, -78.8922316865867)"
Olmsted,QUERCUS PALUSTRIS,"OAK, PIN",10,94.44,2.7,336.89,0.06,10.76,11.15,33.85,51.13,18.95,0.8,0.11,57.03,94.78,161,CAZENOVIA ST,In_Lot,1,SOUTH,CAZENOVIA,42.8438768631802,-78.8016495746079,95631,"(42.8438768631802, -78.8016495746079)"
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",16,129.23,4.08,509.4,0.12,21.07,21.77,63.4,100.16,35.06,1.5,0.22,60.14,99.95,807,HUMBOLDT PKWY,Front,1,MASTEN,0,42.9128476849983,-78.8437271871776,34703,"(42.9128476849983, -78.8437271871776)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,MONROE ST,Front,1,ELLICOTT,0,42.8909382925153,-78.8519914218804,13488,"(42.8909382925153, -78.8519914218804)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,FILLMORE AV,Side,1,FILLMORE,0,42.901387519951,-78.839025613997,4330,"(42.901387519951, -78.839025613997)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,GOODYEAR AV,Front,1,FILLMORE,0,42.9101974454354,-78.8223423258254,1772,"(42.9101974454354, -78.8223423258254)"
Buffalo,CORNUS FLORIDA,"DOGWOOD, FLOWERING",13,53.4,1.77,221.06,0.06,9.86,13.96,34.46,46.87,19.81,0.72,0.1,16.4,27.25,177,MACKINAW ST,Front,1,FILLMORE,0,42.8692414418079,-78.8630552058499,14483,"(42.8692414418079, -78.8630552058499)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,HUDSON ST,Front,1,ELLICOTT,0,42.8996860221363,-78.8816721592321,16006,"(42.8996860221363, -78.8816721592321)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,HAMBURG ST,Front,1,FILLMORE,0,42.8711622219262,-78.8581457442017,7884,"(42.8711622219262, -78.8581457442017)"
Buffalo,ULMUS GLABRA,"ELM, SCOTCH",34,318.63,16.55,2068.21,0.35,55.03,57.07,147.78,261.55,78.93,4.46,0.62,149.5,248.47,495,CURTISS ST,Front,1,FILLMORE,0,42.8882286021922,-78.8336395589264,469,"(42.8882286021922, -78.8336395589264)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,WOLTZ AV,Front,1,FILLMORE,0,42.8958952600504,-78.835489764649,1039,"(42.8958952600504, -78.835489764649)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,MORTIMER ST,Front,1,ELLICOTT,0,42.8927590414553,-78.8571253530998,12503,"(42.8927590414553, -78.8571253530998)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,FULTON ST,Side,1,FILLMORE,0,42.872242435173,-78.8627679075686,7587,"(42.872242435173, -78.8627679075686)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,OBERLIN ST,Front,1,FILLMORE,0,42.9009104705557,-78.8247893263603,1864,"(42.9009104705557, -78.8247893263603)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",26,88.75,5.61,701.34,0.07,23.69,1.97,76.85,112.61,43.37,1.82,0.26,4.4,7.32,411,FULTON ST,Side,1,FILLMORE,0,42.8721518626925,-78.8627934050512,7586,"(42.8721518626925, -78.8627934050512)"
Buffalo,GLEDITSIA TRIACANTHOS,HONEYLOCUST,1,31.06,0.05,6.65,0,0.37,0.3,1.66,1.74,1.01,0.03,0,29.31,48.72,15,COLUMBIA ST,Front,1,FILLMORE,0,42.8747439827121,-78.8724390546488,7469,"(42.8747439827121, -78.8724390546488)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,SHUMWAY ST,Front,1,FILLMORE,0,42.8868439148441,-78.8449530303386,8472,"(42.8868439148441, -78.8449530303386)"
Olmsted,BETULA NIGRA,"BIRCH, RIVER",12,171.88,4.14,518.1,0.1,22.22,10.62,69.67,105.62,38.97,1.43,0.21,96.55,160.46,161,CAZENOVIA ST,In_Lot,1,SOUTH,CAZENOVIA,42.8466440574452,-78.8038563136819,95787,"(42.8466440574452, -78.8038563136819)"
Buffalo,GINKGO BILOBA 'MAGYAR',"GINKGO, MAGYAR",3,15.08,0.21,26,0.01,1.24,0.74,4.54,5.91,2.63,0.09,0.01,10.25,17.03,1021,MICHIGAN AV,Side,1,ELLICOTT,0,42.9003457580463,-78.8623702147046,14666,"(42.9003457580463, -78.8623702147046)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,MONROE ST,Front,1,ELLICOTT,0,42.8823020283668,-78.8519455510797,13615,"(42.8823020283668, -78.8519455510797)"
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",22,259.61,22.07,2758.94,2.04,396.24,359.65,104.28,160.77,58.07,16.18,2.61,115.03,191.18,27,SOLDIERS PL,Median,1,DELAWARE,0,42.9253793035477,-78.8749024981786,55109,"(42.9253793035477, -78.8749024981786)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,JOHNSON ST,Front,1,ELLICOTT,0,42.8960256623858,-78.8483664558158,8139,"(42.8960256623858, -78.8483664558158)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",29,84.35,5.61,701.34,0.07,23.69,0,76.85,112.61,43.37,1.82,0.26,0.01,0.01,375,SPRING ST,Side,1,ELLICOTT,0,42.8884493470402,-78.8558679030025,15694,"(42.8884493470402, -78.8558679030025)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,LAUREL ST,Front,1,ELLICOTT,0,42.9100590746325,-78.855298652275,13984,"(42.9100590746325, -78.855298652275)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,FRENCH ST,Front,1,FILLMORE,0,42.9103965844124,-78.827605900954,2933,"(42.9103965844124, -78.827605900954)"
Buffalo,MALUS 'HARVEST GOLD',"CRABAPPLE, HARVEST GOLD",10,52.41,1.65,205.69,0.04,7.88,5.08,29.94,37.44,17.53,0.64,0.09,20.17,33.51,104,MARYLAND ST,Side,1,ELLICOTT,0,42.8943463268515,-78.888737863268,16253,"(42.8943463268515, -78.888737863268)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,SEYMOUR ST,Front,1,FILLMORE,0,42.8773692904393,-78.8503702671181,6287,"(42.8773692904393, -78.8503702671181)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,BOX AV,Front,1,FILLMORE,0,42.9111453787624,-78.825262442458,1762,"(42.9111453787624, -78.825262442458)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,NEVADA AV,Front,1,FILLMORE,0,42.9120953459621,-78.8212731774293,23482,"(42.9120953459621, -78.8212731774293)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,PERSON ST,Front,1,FILLMORE,0,42.8969440135561,-78.8245499309831,392,"(42.8969440135561, -78.8245499309831)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,TOWNSEND ST,Front,1,FILLMORE,0,42.8888761930974,-78.8409805550445,17762,"(42.8888761930974, -78.8409805550445)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,STANISLAUS ST,Side,1,FILLMORE,0,42.897154578076,-78.8335127265075,17141,"(42.897154578076, -78.8335127265075)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,WALDEN AV,Front,1,FILLMORE,0,42.9037045159006,-78.8227851936857,2540,"(42.9037045159006, -78.8227851936857)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,SIDWAY ST,Front,1,FILLMORE,0,42.8658858182098,-78.8588888823668,7132,"(42.8658858182098, -78.8588888823668)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,SMITH ST,Side,1,FILLMORE,0,42.8896663551552,-78.8441948568003,12658,"(42.8896663551552, -78.8441948568003)"
Buffalo,PRUNUS SERRULATA 'KWANZAN',"CHERRY, KWANZAN",8,37.24,1.04,129.98,0.03,5.68,6.35,22.71,27.02,13.44,0.45,0.07,13,21.61,220,VIRGINIA ST,Front,1,ELLICOTT,0,42.8942838926665,-78.8831621797298,15514,"(42.8942838926665, -78.8831621797298)"
Olmsted,MALUS SPP,CRABAPPLE,8,43.72,1.2,150.31,0.03,5.89,4.11,23.71,28.02,14.05,0.49,0.07,18.29,30.4,2182,DELAWARE AV,In_Lot,1,DELAWARE,DELAWARE,42.9328140265176,-78.8657495390375,96786,"(42.9328140265176, -78.8657495390375)"
Buffalo,MALUS SPP,CRABAPPLE,9,48.69,1.4,174.5,0.03,6.72,4.7,26.99,31.93,16,0.57,0.08,19.71,32.75,308,WALNUT ST,Front,1,ELLICOTT,0,42.8898570722358,-78.8618068417708,12875,"(42.8898570722358, -78.8618068417708)"
Buffalo,PLATANUS X ACERIFOLIA,LONDON PLANETREE,30,260.28,30.19,3773.29,2.52,481.83,335.82,119.82,195.5,65.65,20.74,3.25,87.01,144.61,208,ROEHRER AV,Front,1,ELLICOTT,0,42.9095435152516,-78.8491886498139,9971,"(42.9095435152516, -78.8491886498139)"
Buffalo,ACER SACCHARINUM,"MAPLE, SILVER",31,182.89,12.67,1583.29,0.19,37.84,27.17,113.83,179.85,62.95,3.17,0.44,53.04,88.15,59,MULBERRY ST,Front,1,ELLICOTT,0,42.8950541087676,-78.8625994605495,15000,"(42.8950541087676, -78.8625994605495)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,ASHLEY ST,Front,1,FILLMORE,0,42.8937264483313,-78.8206227204603,3749,"(42.8937264483313, -78.8206227204603)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",23,101.94,5.61,701.34,0.08,23.69,7.88,76.85,112.61,43.37,1.82,0.26,17.59,29.23,197,LOCUST ST,Front,1,ELLICOTT,0,42.8991481461095,-78.8602694877859,14097,"(42.8991481461095, -78.8602694877859)"
Buffalo,PLATANUS X ACERIFOLIA,LONDON PLANETREE,35,293.53,37.22,4652.29,2.97,548.43,429.57,131.53,222.52,71.27,23.93,3.72,97.88,162.68,26,ROEHRER AV,Front,1,ELLICOTT,0,42.9046587317598,-78.8491905186433,9549,"(42.9046587317598, -78.8491905186433)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,TOWNSEND ST,Front,1,FILLMORE,0,42.892149639917,-78.8409820515936,17732,"(42.892149639917, -78.8409820515936)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,SPRING ST,Front,1,ELLICOTT,0,42.8868304306812,-78.8564545343626,16371,"(42.8868304306812, -78.8564545343626)"
Buffalo,PICEA PUNGENS,"SPRUCE, COLORADO BLUE",15,81.86,4.68,584.8,0.07,18.3,5.25,49.03,86.96,26.17,1.74,0.24,26.34,43.78,105,KINGSLEY ST,Front,1,ELLICOTT,0,42.9081479447441,-78.8499128578404,10166,"(42.9081479447441, -78.8499128578404)"
Buffalo,ACER SACCHARINUM,"MAPLE, SILVER",22,154.19,8.37,1045.96,0.15,28.36,20.51,90.74,134.77,51.04,2.3,0.32,52.64,87.49,30,LAUX ST,Front,1,FILLMORE,0,42.8780174428462,-78.8326920269047,6198,"(42.8780174428462, -78.8326920269047)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,MADISON ST,Front,1,ELLICOTT,0,42.8890912820162,-78.8528822386093,13520,"(42.8890912820162, -78.8528822386093)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,MOSELLE ST,Front,1,FILLMORE,0,42.9129412484491,-78.8243384013911,23422,"(42.9129412484491, -78.8243384013911)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,PERRY ST,Front,1,FILLMORE,0,42.8712724389363,-78.850340249699,7880,"(42.8712724389363, -78.850340249699)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STEVENS ST,Front,1,MASTEN,0,42.9150596780251,-78.8253993896625,21087,"(42.9150596780251, -78.8253993896625)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",7,48.63,1.19,148.95,0.03,6.13,5.71,23.22,29.12,13.59,0.48,0.07,23.7,39.39,236,PINE ST,Front,1,ELLICOTT,0,42.8862597078205,-78.8639798573127,15778,"(42.8862597078205, -78.8639798573127)"
Buffalo,ACER RUBRUM,"MAPLE, RED",10,93.66,3.03,379.02,0.05,11.15,6.51,38.89,53,22.34,0.82,0.12,50.88,84.55,45,CLARK ST,Side,1,FILLMORE,0,42.8877845550022,-78.8358629869153,4819,"(42.8877845550022, -78.8358629869153)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,CLARE ST,Front,1,FILLMORE,0,42.8799479369489,-78.8409802471687,6002,"(42.8799479369489, -78.8409802471687)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",17,154.5,11.13,1391.52,1.59,255.59,284.63,66.65,103.7,37.02,10.11,1.66,65.02,108.07,224,BEST ST,In_Lot,14,ELLICOTT,0,42.9043851283543,-78.858969864204,132764,"(42.9043851283543, -78.858969864204)"
Buffalo,GINKGO BILOBA,GINKGO,25,171.54,7.19,899.27,0.14,26.94,18.84,85.75,128.03,48.16,2.13,0.3,76.33,126.86,939,GLENWOOD AV,Front,1,MASTEN,0,42.9120460651262,-78.8302907824448,18140,"(42.9120460651262, -78.8302907824448)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,PARADE AVE EAST,Front,1,MASTEN,0,42.9054711912068,-78.8356978129842,23197,"(42.9054711912068, -78.8356978129842)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,GUILFORD ST,Front,1,FILLMORE,0,42.8981474302283,-78.8434034812569,7294,"(42.8981474302283, -78.8434034812569)"
Buffalo,MALUS SPP,CRABAPPLE,12,59.85,2.14,268.07,0.05,10.19,5.84,35.8,48.45,20.61,0.78,0.11,21.08,35.04,179,ERIE ST,Front,1,FILLMORE,0,42.8802612965782,-78.8818448549969,20300,"(42.8802612965782, -78.8818448549969)"
Buffalo,PLATANUS X ACERIFOLIA,LONDON PLANETREE,39,328.01,47.55,5944.13,3.86,694.21,590.09,139.79,243.12,75.09,30.22,4.67,106.58,177.14,394,SHERMAN ST,Front,1,ELLICOTT,0,42.8942731541802,-78.8471162482349,8195,"(42.8942731541802, -78.8471162482349)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",13,102.07,3.01,376.46,0.09,16.44,15.54,50.83,78.16,28.33,1.16,0.17,46.97,78.06,109,ONEIDA ST,Front,1,FILLMORE,0,42.8819800641675,-78.8446405200294,5395,"(42.8819800641675, -78.8446405200294)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,LIDDELL ST,Front,1,FILLMORE,0,42.8993644242358,-78.8199641538684,807,"(42.8993644242358, -78.8199641538684)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",5,52.94,0.74,92.81,0.02,2.82,3.81,8.88,13.39,4.97,0.19,0.03,43.11,71.64,583,ELM ST,Front,1,ELLICOTT,0,42.8972828479943,-78.8653250020015,16105,"(42.8972828479943, -78.8653250020015)"
Buffalo,ACER PLATANOIDES 'CRIMSON KING',"MAPLE, CRIMSON KING",13,102.07,3.01,376.46,0.09,16.44,15.54,50.83,78.16,28.33,1.16,0.17,46.97,78.06,107,BUSHNELL ST,Front,1,FILLMORE,0,42.8760706636044,-78.8290392481846,6363,"(42.8760706636044, -78.8290392481846)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,EMSLIE ST,Front,1,ELLICOTT,0,42.8901722107096,-78.8488409609992,8847,"(42.8901722107096, -78.8488409609992)"
Olmsted,TILIA CORDATA,"LINDEN, LITTLELEAF",12,84.66,2.62,328.08,0.07,13.25,9.64,41.05,62.98,22.89,0.88,0.13,40.04,66.55,2182,DELAWARE AV,In_Lot,1,DELAWARE,DELAWARE,42.9332981032305,-78.8659831971739,96795,"(42.9332981032305, -78.8659831971739)"
Buffalo,CARPINUS BETULUS,"HORNBEAM, EUROPEAN",2,55.35,0.24,30.61,0.01,0.75,1.02,3.16,3.58,1.89,0.06,0.01,51.88,86.22,385,FRANKLIN ST,Front,1,FILLMORE,0,42.8956692572925,-78.87342992687,18449,"(42.8956692572925, -78.87342992687)"
