VIN (1-10),County,City,State,ZIP Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location
KNDCC3LC1K,Pierce,JBLM,WA,98433,2019,KIA,NIRO PLUG-IN HYBRID,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,28500,28,186401393,POINT (-122.58472900000001 47.082882)
1G1FX6S04H,King,KIRKLAND,WA,98034,2017,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,37495,1,8670840,POINT (-122.204248 47.719278)
5YJXCDE25J,Pierce,TACOMA,WA,98406,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,79500,27,132650941,POINT (-122.50257399999998 47.262788)
1FADP5CU1G,King,SEATTLE,WA,98104,2016,FORD,C-MAX ENERGI,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,31770,43,309538603,POINT (-122.32861100000001 47.602601)
5YJYGDEE1L,King,KENT,WA,98030,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,315,0,47,123269982,POINT (-122.19538100000001 47.369696)
1G1RD6E49F,King,SEATTLE,WA,98105,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,34170,46,316465313,POINT (-122.298657 47.663771)
1N4BZ0CP2G,King,SEATTLE,WA,98125,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,29010,46,348645972,POINT (-122.303604 47.716244)
5YJSA1H46F,King,CLYDE HILL,WA,98004,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48,149991516,POINT (-122.20316899999999 47.619011)
5YJ3E1EA5K,King,BELLEVUE,WA,98004,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,35000,48,179654499,POINT (-122.20316899999999 47.619011)
JTDKN3DP6D,King,WOODINVILLE,WA,98077,2013,TOYOTA,PRIUS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,32000,45,165752513,POINT (-122.05752200000002 47.749161)
3FA6P0PU3J,Kitsap,PORT ORCHARD,WA,98366,2018,FORD,FUSION ENERGI,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,33400,26,128623610,POINT (-122.590961 47.532193)
1FADP5CU1D,Benton,BENTON CITY,WA,99320,2013,FORD,C-MAX ENERGI,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,31665,16,1651681,POINT (-119.480899 46.277668)
5YJ3E1EB4L,Clark,VANCOUVER,WA,98682,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,17,125952067,POINT (-122.508465 45.670446)
JA4J24A58J,Clark,VANCOUVER,WA,98682,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,34595,17,122317359,POINT (-122.508465 45.670446)
5YJRE1A14A,King,SEATTLE,WA,98112,2010,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,110950,43,108886998,POINT (-122.296466 47.631708)
1N4AZ0CP7D,Clark,BATTLE GROUND,WA,98604,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,28800,17,175460190,POINT (-122.52265700000001 45.795099)
WMEEJ9AA4G,Lewis,CHEHALIS,WA,98532,2016,SMART,SMART FORTWO ELECTRIC DRIVE COUPE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68,25000,19,169200153,POINT (-122.99049700000002 46.618425)
5YJYGDEF6L,Snohomish,BOTHELL,WA,98012,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,1,109646946,POINT (-122.20151499999999 47.843376)
1G1FY6S01L,Pierce,GIG HARBOR,WA,98329,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,26,116958782,POINT (-122.718893 47.376283)
1N4AZ1CP4J,Snohomish,BOTHELL,WA,98012,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,29990,1,129032459,POINT (-122.20151499999999 47.843376)
5YJ3E1EA5K,King,SEATTLE,WA,98178,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,35000,37,107618115,POINT (-122.249664 47.49744200000001)
5YJ3E1EB4K,King,SEATTLE,WA,98107,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,35000,36,476423062,POINT (-122.375438 47.667804)
1N4BZ1CP7K,Clark,VANCOUVER,WA,98661,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,29990,49,4751155,POINT (-122.62505 45.640901)
1N4AZ0CP0D,King,WOODINVILLE,WA,98072,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,28800,45,478382530,POINT (-122.132064 47.759381000000005)
1N4AZ0CP4G,King,WOODINVILLE,WA,98077,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,29010,45,148430901,POINT (-122.05752200000002 47.749161)
5YJXCBE48G,King,MEDINA,WA,98039,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,74000,48,112545044,POINT (-122.23458900000001 47.626443)
WBY1Z4C53G,Kitsap,POULSBO,WA,98370,2016,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,42400,23,244332553,POINT (-122.63339300000001 47.748427)
5YJYGDEE6M,Snohomish,SNOHOMISH,WA,98296,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,131536457,POINT (-122.10812000000001 47.838517)
1N4BZ1CP5K,King,SEATTLE,WA,98112,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,29990,37,193748180,POINT (-122.296466 47.631708)
5YJ3E1EBXL,King,SEATTLE,WA,98199,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,36,122750204,POINT (-122.399558 47.648651)
KMHE24L11G,Spokane,SPOKANE,WA,99223,2016,HYUNDAI,SONATA PLUG-IN HYBRID,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,34600,6,349599295,POINT (-117.352803 47.604595)
JHMZC5F1XJ,Whatcom,BELLINGHAM,WA,98225,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,33400,40,243870973,POINT (-122.493388 48.74995)
WBY1Z4C58E,King,KIRKLAND,WA,98033,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,41350,48,116062852,POINT (-122.188994 47.678406)
3C3CFFGEXF,Cowlitz,SILVERLAKE,WA,98645,2015,FIAT,500E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,31800,20,475021865,POINT (-122.772699 46.320526)
5YJSA1E22J,King,SAMMAMISH,WA,98075,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,74500,41,114225968,POINT (-122.028168 47.586173)
1G1FY6S05L,King,SEATTLE,WA,98126,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,34,122210231,POINT (-122.37486399999999 47.548552)
WA1VABGE0K,Pierce,PUYALLUP,WA,98374,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,74800,25,124219476,POINT (-122.26536800000001 47.133331)
1N4BZ0CP2H,King,RENTON,WA,98058,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,30680,11,154331495,POINT (-122.137386 47.444808)
5YJ3E1EA7J,King,SEATTLE,WA,98103,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,36000,43,344451677,POINT (-122.343577 47.672491)
KNDCC3LG2K,Whatcom,BELLINGHAM,WA,98225,2019,KIA,NIRO ELECTRIC,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,38500,40,2712671,POINT (-122.493388 48.74995)
1G1FZ6S07K,King,SEATTLE,WA,98115,2019,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,36620,46,8561472,POINT (-122.297534 47.685291)
1N4AZ1CPXL,King,BOTHELL,WA,98011,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,1,105033995,POINT (-122.197147 47.757791)
5UXKT0C50H,King,BELLEVUE,WA,98004,2017,BMW,X5 XDRIVE40E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,63200,41,225066887,POINT (-122.20316899999999 47.619011)
5YJSA1E27J,King,SEATTLE,WA,98105,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,74500,43,475364739,POINT (-122.298657 47.663771)
5YJ3E1EA1L,King,BELLEVUE,WA,98006,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,41,126121635,POINT (-122.151342 47.560192)
5YJ3E1EA3J,King,CLYDE HILL,WA,98004,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,36000,48,474562469,POINT (-122.20316899999999 47.619011)
5YJ3E1EBXK,King,SAMMAMISH,WA,98075,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,35000,41,142288121,POINT (-122.028168 47.586173)
WAUUPBFF0G,King,VASHON,WA,98070,2016,AUDI,A3 E-TRON,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,37900,34,161171888,POINT (-122.469161 47.415443)
1G1FZ6S09L,King,BOTHELL,WA,98011,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,1,128627334,POINT (-122.197147 47.757791)
5YJ3E1EA9J,King,SAMMAMISH,WA,98074,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,36000,41,476517576,POINT (-122.04272399999999 47.623594)
1G1FX6S04J,Snohomish,LYNNWOOD,WA,98037,2018,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,37495,21,302876857,POINT (-122.287614 47.83874)
WBY8P6C02L,King,SHORELINE,WA,98155,2020,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,44450,32,107304410,POINT (-122.30332400000002 47.756486)
5YJYGDEE2L,Jefferson,PORT TOWNSEND,WA,98368,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,315,0,24,109941443,POINT (-122.81801600000001 48.080229)
5YJSA1S28F,King,REDMOND,WA,98053,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,186552047,POINT (-122.024951 47.670286)
5YJSA1S2XF,Pierce,PUYALLUP,WA,98375,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,2,116891064,POINT (-122.321062 47.10379700000001)
1G1FZ6S08K,Snohomish,ARLINGTON,WA,98223,2019,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,36620,10,112793530,POINT (-122.04520400000001 48.194010000000006)
1N4AZ0CP0D,King,BELLEVUE,WA,98006,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,28800,41,133104387,POINT (-122.151342 47.560192)
5YJXCDE21H,King,FEDERAL WAY,WA,98023,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,82500,30,348225069,POINT (-122.362029 47.308531)
5YJSA1E26H,King,BELLEVUE,WA,98004,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,68000,48,350196248,POINT (-122.20316899999999 47.619011)
WA1VABGE7K,King,RENTON,WA,98056,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,74800,41,122196497,POINT (-122.183961 47.510245)
5YJXCBE24L,King,MERCER ISLAND,WA,98040,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,41,2170682,POINT (-122.227947 47.565443)
WA1F2AFY0L,King,RENTON,WA,98059,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,11,112282852,POINT (-122.132064 47.494834)
5YJ3E1EA2J,Snohomish,MUKILTEO,WA,98275,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,36000,21,331096937,POINT (-122.30250700000002 47.911921)
2C4RC1N75J,King,SEATTLE,WA,98199,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,39995,36,169088993,POINT (-122.399558 47.648651)
5YJYGDEE3L,King,SEATTLE,WA,98109,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,315,0,43,115330463,POINT (-122.346385 47.630685)
KNDCC3LD8K,King,BELLEVUE,WA,98006,2019,KIA,NIRO PLUG-IN HYBRID,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,28500,41,100532015,POINT (-122.151342 47.560192)
5YJ3E1EB2J,Clark,VANCOUVER,WA,98665,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,36000,49,327709770,POINT (-122.65680300000001 45.682725)
5YJYGDEF5L,King,RENTON,WA,98055,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,11,104998183,POINT (-122.2016 47.447869)
1G1RB6E4XE,King,REDMOND,WA,98052,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,34185,48,319815702,POINT (-122.122018 47.678465)
3FA6P0PU4F,Franklin,PASCO,WA,99301,2015,FORD,FUSION ENERGI,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,34800,9,106858657,POINT (-118.98992 46.371381)
5YJYGDEF4L,King,REDMOND,WA,98052,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,45,121868596,POINT (-122.122018 47.678465)
5YJ3E1EB2J,Pierce,LAKE TAPPS,WA,98391,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,36000,31,298618680,POINT (-122.170798 47.184615)
5YJYGDEE9L,Thurston,LACEY,WA,98516,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,315,0,22,113183269,POINT (-122.78187600000001 47.089772)
5YJSA1H1XE,Whatcom,BELLINGHAM,WA,98225,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,201975840,POINT (-122.493388 48.74995)
3FA6P0SU0E,Pierce,LAKEWOOD,WA,98499,2014,FORD,FUSION ENERGI,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,34700,28,9204751,POINT (-122.50515800000001 47.165685)
1G1RA6S54G,King,BELLEVUE,WA,98008,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,33170,48,281212494,POINT (-122.117365 47.609515)
JTDKN3DP6C,Kitsap,BAINBRIDGE ISLAND,WA,98110,2012,TOYOTA,PRIUS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,32000,23,152335207,POINT (-122.534497 47.643688)
5YJYGDEE3L,Benton,RICHLAND,WA,99352,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,315,0,8,132300136,POINT (-119.285025 46.247465)
5YJ3E1EB3K,King,SEATTLE,WA,98178,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,35000,37,478156850,POINT (-122.249664 47.49744200000001)
JHMZC5F15J,King,SEATTLE,WA,98178,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,33400,37,327647722,POINT (-122.249664 47.49744200000001)
1N4AZ0CPXG,Snohomish,EVERETT,WA,98208,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,29010,38,229820797,POINT (-122.19615 47.894423)
5YJXCBE41H,King,RENTON,WA,98058,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,82500,11,123292347,POINT (-122.137386 47.444808)
5YJ3E1EB0K,King,SEATTLE,WA,98103,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,35000,43,120318572,POINT (-122.343577 47.672491)
1N4AZ0CP9F,King,SEATTLE,WA,98105,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,29010,43,202328094,POINT (-122.298657 47.663771)
1N4AZ0CP2D,Skagit,SEDRO WOOLLEY,WA,98284,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,28800,39,197634657,POINT (-122.120008 48.522006)
5YJ3E1EB8L,King,SEATTLE,WA,98106,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,34,4949038,POINT (-122.35495400000002 47.537664)
WBY1Z4C51G,King,WOODINVILLE,WA,98072,2016,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,42400,45,244275265,POINT (-122.132064 47.759381000000005)
5YJXCDE26H,Pierce,GIG HARBOR,WA,98335,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,82500,26,348468263,POINT (-122.612932 47.300296)
5YJSA1H20F,King,KIRKLAND,WA,98033,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,232609219,POINT (-122.188994 47.678406)
1G1FY6S03K,King,SEATTLE,WA,98104,2019,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,36620,43,318802438,POINT (-122.32861100000001 47.602601)
1G1FW6S00J,Pierce,TACOMA,WA,98407,2018,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,37495,27,188856986,POINT (-122.506857 47.285977)
KNDJX3AE3J,King,REDMOND,WA,98052,2018,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,45,288239353,POINT (-122.122018 47.678465)
1G1RB6E42D,King,SEATTLE,WA,98119,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,39145,36,185443191,POINT (-122.36772100000002 47.639264)
5YJ3E1EA1K,King,SHORELINE,WA,98155,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,35000,32,114430641,POINT (-122.30332400000002 47.756486)
KMHE24L11G,King,FEDERAL WAY,WA,98023,2016,HYUNDAI,SONATA PLUG-IN HYBRID,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,34600,30,122693392,POINT (-122.362029 47.308531)
3C3CFFGE5D,King,SEATTLE,WA,98117,2013,FIAT,500E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,31800,36,130111082,POINT (-122.379354 47.687571)
WAUTPBFF7H,King,SEATTLE,WA,98102,2017,AUDI,A3 E-TRON,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,38900,43,349190901,POINT (-122.321673 47.634289)
5YJSA1DN9D,King,SEATTLE,WA,98112,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,43,191655670,POINT (-122.296466 47.631708)
WBY1Z6C33H,King,COVINGTON,WA,98042,2017,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,42400,47,103379762,POINT (-122.11667400000002 47.363112)
1FADP5CU0E,King,RENTON,WA,98059,2014,FORD,C-MAX ENERGI,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,31635,5,121088222,POINT (-122.132064 47.494834)
WBY1Z4C54F,King,SEATTLE,WA,98117,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,42400,36,172969744,POINT (-122.379354 47.687571)
5YJ3E1EB8L,King,SAMMAMISH,WA,98075,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,41,4700398,POINT (-122.028168 47.586173)
WA1LAAGE4K,King,SEATTLE,WA,98136,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,74800,34,477651835,POINT (-122.38895500000001 47.537382)
1G1RD6E4XE,King,AUBURN,WA,98092,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,34185,47,121333894,POINT (-122.148214 47.292978)
5YJSA1H1XE,Whatcom,CUSTER,WA,98240,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,1686583,POINT (-122.627315 48.944131)
5YJ3E1EB0K,King,BELLEVUE,WA,98008,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,35000,48,127290656,POINT (-122.117365 47.609515)
1N4AZ0CP4D,Snohomish,EDMONDS,WA,98020,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,28800,32,163097861,POINT (-122.370709 47.801416)
1G1FX6S04H,Clark,BATTLE GROUND,WA,98604,2017,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,37495,18,163069420,POINT (-122.52265700000001 45.795099)
5YJXCDE23G,Spokane,SPOKANE,WA,99224,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,74000,6,120611704,POINT (-117.50543600000002 47.633834)
1G1RC6S58H,Jefferson,PORT LUDLOW,WA,98365,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,33220,24,349365327,POINT (-122.69441 47.905058)
JTDKARFP4J,Cowlitz,WOODLAND,WA,98674,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,27300,20,101496580,POINT (-122.682784 45.932213)
1N4AZ0CP4G,Kitsap,BAINBRIDGE ISLAND,WA,98110,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,29010,23,203288172,POINT (-122.534497 47.643688)
1N4AZ1CP9K,Whatcom,BELLINGHAM,WA,98229,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,29990,40,477832988,POINT (-122.414936 48.709388)
5YJYGDEE5L,King,KIRKLAND,WA,98034,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,315,0,1,120555886,POINT (-122.204248 47.719278)
5YJ3E1EBXL,Clark,VANCOUVER,WA,98684,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,17,115337631,POINT (-122.51941400000001 45.630173)
1N4AZ0CPXF,King,SEATTLE,WA,98146,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,29010,34,474636732,POINT (-122.35720600000002 47.501207)
1G1RC6S57G,Lewis,CHEHALIS,WA,98532,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,33170,20,201127426,POINT (-122.99049700000002 46.618425)
1G1FY6S0XK,Kitsap,KINGSTON,WA,98346,2019,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,36620,23,124737140,POINT (-122.52650599999998 47.81346)
5YJYGDEE2L,King,SEATTLE,WA,98105,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,315,0,46,113766544,POINT (-122.298657 47.663771)
1G1FW6S02J,Thurston,OLYMPIA,WA,98501,2018,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,37495,22,118341366,POINT (-122.87404199999999 46.998873)
5YJYGDEE6L,King,SEATTLE,WA,98106,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,315,0,34,127166686,POINT (-122.35495400000002 47.537664)
