CRASH_ID,CRASH_DATE,CRASH_TIME,SUBURB_LOCATION,LONGITUDE,LATITUDE,INTERSECTION,MIDBLOCK,CRASH_DIRECTION,CRASH_SEVERITY,LIGHTING_CONDITION,ROAD_CONDITION,WEATHER_CONDITION,Location
1210099,28/06/2019,08:15,KALEEN,149.09578168349128,-35.22940684757401,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fog,"(-35.22940684757401, 149.09578168349128)"
1213620,16/08/2019,08:30,FORREST,149.126469301494,-35.31212588494011,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.31212588494011, 149.126469301494)"
1210166,30/06/2019,18:30,BRADDON,149.13293814998988,-35.271121163533856,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.271121163533856, 149.13293814998988)"
1205457,11/04/2019,11:50,CITY,149.12710168747802,-35.28567334596306,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.28567334596306, 149.12710168747802)"
1210159,21/06/2019,10:43,FLOREY,149.03528073215634,-35.227506281737064,YES,NO,South bound,Injury,Daylight,Good dry surface,Fine,"(-35.227506281737064, 149.03528073215634)"
1210164,28/06/2019,19:50,EVATT,149.0736765569613,-35.20893480075529,NO,YES,Unknown,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.20893480075529, 149.0736765569613)"
1211327,10/07/2019,09:45,FYSHWICK,149.17036698089484,-35.331109779731364,NO,YES,Unknown,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.331109779731364, 149.17036698089484)"
1211330,10/07/2019,17:20,RURAL - MAJURA,149.16210945563571,-35.285309708498744,NO,YES,West bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.285309708498744, 149.16210945563571)"
1210101,28/06/2019,12:12,GUNGAHLIN,149.1444887259631,-35.18509190446668,YES,NO,South / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.18509190446668, 149.1444887259631)"
1211336,11/07/2019,09:50,BRUCE,149.09201959759812,-35.234781025426585,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.234781025426585, 149.09201959759812)"
1232151,14/08/2020,15:45,RURAL - BELCONNEN,149.08641263627118,-35.194885541579104,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.194885541579104, 149.08641263627118)"
1211328,10/07/2019,12:40,PHILLIP,149.0884255485802,-35.34580050178528,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34580050178528, 149.0884255485802)"
1210145,12/05/2019,04:59,PHILLIP,149.09129464997264,-35.354874169425706,YES,NO,Unknown,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.354874169425706, 149.09129464997264)"
1211326,10/07/2019,07:25,LAWSON,149.08444518131932,-35.216481219055765,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.216481219055765, 149.08444518131932)"
1210108,29/06/2019,15:30,FRANKLIN,149.14494464995175,-35.195221709181304,YES,NO,East / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.195221709181304, 149.14494464995175)"
1210107,29/06/2019,10:10,DEAKIN,149.10414177103544,-35.315398997093524,NO,YES,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.315398997093524, 149.10414177103544)"
1212028,23/07/2019,07:40,ISABELLA PLAINS,149.12440663898437,-35.30749542682909,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1210982,17/07/2019,17:45,KAMBAH,149.0398206682958,-35.38392732031816,NO,YES,South bound,Property Damage Only,Dark - no street lights,Good dry surface,Fine,"(-35.38392732031816, 149.0398206682958)"
1211325,10/07/2019,06:00,BARTON,149.14358146998512,-35.3009685640167,NO,YES,West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.3009685640167, 149.14358146998512)"
1210161,25/06/2019,16:30,FORREST,149.1305890433595,-35.31716882767898,YES,NO,South / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.31716882767898, 149.1305890433595)"
1210096,26/06/2019,04:20,PAGE,149.04746905032036,-35.24301387116302,NO,YES,East bound,Fatal,Dark - poor street lighting,Good dry surface,Fine,"(-35.24301387116302, 149.04746905032036)"
1211342,22/07/2019,08:15,DICKSON,149.13346077427408,-35.25348291099528,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.25348291099528, 149.13346077427408)"
1211338,18/07/2019,08:15,GRIFFITH,149.14850016075866,-35.32285444499169,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32285444499169, 149.14850016075866)"
1211339,21/07/2019,10:05,PEARCE,149.0924261522018,-35.36405711764454,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.36405711764454, 149.0924261522018)"
1210104,28/06/2019,18:10,GRIFFITH,149.13446763759887,-35.3223831138508,YES,NO,East / West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.3223831138508, 149.13446763759887)"
1210100,28/06/2019,09:30,RURAL - BELCONNEN,149.0627280099447,-35.191879044863015,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.191879044863015, 149.0627280099447)"
1210150,20/06/2019,11:40,YARRALUMLA,149.1125887277793,-35.30852452760873,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30852452760873, 149.1125887277793)"
1210156,20/06/2019,18:22,WANNIASSA,149.08653068903038,-35.389025523843266,YES,NO,East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.389025523843266, 149.08653068903038)"
1210167,30/06/2019,23:30,HARRISON,149.15834650551167,-35.18696829565614,NO,YES,North bound,Injury,Dark - good street lighting,Wet surface,Cloudy or Overcast,"(-35.18696829565614, 149.15834650551167)"
1210157,20/06/2019,18:25,PIALLIGO,149.1789626155023,-35.3025553195297,NO,YES,East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.3025553195297, 149.1789626155023)"
1210105,28/06/2019,18:35,DOWNER,149.1366611563453,-35.24841447810574,YES,NO,East / West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.24841447810574, 149.1366611563453)"
1211566,26/07/2019,15:15,DICKSON,149.13471356498331,-35.26078185562908,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.26078185562908, 149.13471356498331)"
1210153,20/06/2019,16:05,BRUCE,149.09030225461785,-35.242091458895885,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.242091458895885, 149.09030225461785)"
1210102,28/06/2019,13:50,PIALLIGO,149.1804361035029,-35.30269744140915,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30269744140915, 149.1804361035029)"
1190235,05/08/2018,16:00,MELBA,149.05676500899844,-35.208410873824675,NO,YES,East bound,Injury,Daylight,Good dry surface,Fine,"(-35.208410873824675, 149.05676500899844)"
1211659,14/07/2019,13:30,RURAL - COTTER,148.78912194641825,-35.409676949084776,NO,YES,North / South bound,Property Damage Only,Semi-darkness,Snow or ice,Snow or sleet,"(-35.409676949084776, 148.78912194641825)"
1210160,24/06/2019,19:30,RURAL - GUNGAHLIN,149.18746531297091,-35.21411125847875,YES,NO,East / West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.21411125847875, 149.18746531297091)"
1210155,20/06/2019,17:30,RURAL - MOLONGLO VALLEY,149.06231976554764,-35.30711507677181,NO,YES,South bound,Property Damage Only,Dark - no street lights,Good dry surface,Fine,"(-35.30711507677181, 149.06231976554764)"
1212330,25/07/2019,17:30,RURAL - TUGGERANONG,149.06362375027493,-35.36642577923582,NO,YES,North bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.36642577923582, 149.06362375027493)"
1211955,30/07/2019,00:10,NGUNNAWAL,149.1122323103808,-35.18298757789072,YES,NO,East bound,Property Damage Only,Dark - poor street lighting,Wet surface,Fog,"(-35.18298757789072, 149.1122323103808)"
1231836,18/08/2020,20:10,BANKS,149.09108416720613,-35.47345036337324,YES,NO,South bound,Property Damage Only,Dark - poor street lighting,Wet surface,Light rain,"(-35.47345036337324, 149.09108416720613)"
1211548,20/07/2019,13:28,REID,149.1454251703526,-35.27932725536696,YES,NO,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.27932725536696, 149.1454251703526)"
1213130,14/08/2019,17:15,SYMONSTON,149.17629786209278,-35.33794222726199,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.33794222726199, 149.17629786209278)"
1210683,29/06/2019,20:30,DOWNER,149.1495581406343,-35.24125320746184,YES,NO,North / West bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.24125320746184, 149.1495581406343)"
1232225,16/08/2020,13:05,EVATT,149.07363270967932,-35.20903396391232,NO,YES,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.20903396391232, 149.07363270967932)"
1212559,30/07/2019,08:07,BRADDON,149.13685129847133,-35.26461900079645,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.26461900079645, 149.13685129847133)"
1210637,12/07/2019,21:03,CAMPBELL,149.15387446749838,-35.29021368462055,NO,YES,East / South bound,Property Damage Only,Dark - no street lights,Wet surface,Light rain,"(-35.29021368462055, 149.15387446749838)"
1210679,28/06/2019,13:00,CITY,149.13206885764438,-35.27768323080108,YES,NO,North / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27768323080108, 149.13206885764438)"
1210629,07/07/2019,10:00,CHIFLEY,149.07170782502345,-35.34836987301851,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34836987301851, 149.07170782502345)"
1212016,21/07/2019,14:35,FYSHWICK,149.1684686433206,-35.322072744041485,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.322072744041485, 149.1684686433206)"
1226190,02/04/2020,09:15,FRASER,149.03297514284398,-35.19312323274173,NO,YES,South bound,Injury,Daylight,Wet surface,Heavy rain,"(-35.19312323274173, 149.03297514284398)"
1210283,01/07/2019,22:10,"O""MALLEY",149.10760046760953,-35.34767902153139,NO,YES,West bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.34767902153139, 149.10760046760953)"
1210234,21/06/2019,12:55,BRADDON,149.13288598913562,-35.27295979045556,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27295979045556, 149.13288598913562)"
1211070,05/07/2019,06:45,FORDE,149.1431738797167,-35.179938067230765,YES,NO,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.179938067230765, 149.1431738797167)"
1211120,05/07/2019,15:13,RURAL - MAJURA,149.16547609900434,-35.28698174650075,YES,NO,East bound,Property Damage Only,Daylight,Wet surface,Cloudy or Overcast,"(-35.28698174650075, 149.16547609900434)"
1210045,25/06/2019,08:15,PHILLIP,149.12440663898437,-35.30749542682909,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1209743,24/06/2019,17:45,CURTIN,149.06439820651312,-35.324003632644775,YES,NO,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.324003632644775, 149.06439820651312)"
1210268,22/06/2019,12:45,BRUCE,149.0865666201017,-35.253197500048316,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.253197500048316, 149.0865666201017)"
1209725,12/06/2019,17:24,RURAL - MOLONGLO VALLEY,149.07646768522315,-35.29126387864107,YES,NO,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.29126387864107, 149.07646768522315)"
1209724,12/06/2019,17:10,FORREST,149.13173698153764,-35.31276055220548,YES,NO,North / South bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.31276055220548, 149.13173698153764)"
1210276,23/06/2019,15:00,BELCONNEN,149.0801748535214,-35.23119250478734,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.23119250478734, 149.0801748535214)"
1209732,13/06/2019,09:30,PALMERSTON,149.12564090960973,-35.30950404270887,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30950404270887, 149.12564090960973)"
1209904,26/06/2019,18:15,PHILLIP,149.090243592162,-35.34889058246186,YES,NO,North / South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.34889058246186, 149.090243592162)"
1210273,22/06/2019,19:30,LYNEHAM,149.12576204801198,-35.240458290357275,YES,NO,South / West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.240458290357275, 149.12576204801198)"
1210237,21/06/2019,18:05,CITY,149.1292438561166,-35.27739766205257,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.27739766205257, 149.1292438561166)"
1210267,22/06/2019,11:30,BRADDON,149.1315123336273,-35.26568800169877,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.26568800169877, 149.1315123336273)"
1210271,22/06/2019,18:45,GIRALANG,149.09749495011914,-35.219023005280256,YES,NO,East / West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.219023005280256, 149.09749495011914)"
1211135,08/07/2019,14:20,GRIFFITH,149.13386973337285,-35.31971603064535,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.31971603064535, 149.13386973337285)"
1210282,01/07/2019,17:30,NGUNNAWAL,149.12164038933935,-35.17503897635999,NO,YES,North bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.17503897635999, 149.12164038933935)"
1211072,12/07/2019,21:15,ACTON,149.11567164907234,-35.28666631785299,NO,YES,West bound,Injury,Dark - poor street lighting,Muddy or oily surface,Light rain,"(-35.28666631785299, 149.11567164907234)"
1213805,30/07/2019,13:00,HAWKER,149.02859511830837,-35.24251364279365,NO,YES,South bound,Injury,Daylight,Good dry surface,Fine,"(-35.24251364279365, 149.02859511830837)"
1210052,30/06/2019,12:15,RURAL - COREE,149.12440663898437,-35.30749542682909,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1213744,19/08/2019,16:40,RURAL - CANBERRA CENTRAL,149.1028136417365,-35.260017609980196,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.260017609980196, 149.1028136417365)"
1209813,13/06/2019,19:40,PARKES,149.13462151864454,-35.28666618539708,YES,NO,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.28666618539708, 149.13462151864454)"
1210229,21/06/2019,07:30,DICKSON,149.1370049784932,-35.25749886009422,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.25749886009422, 149.1370049784932)"
1211142,17/07/2019,14:15,KAMBAH,149.05682855515434,-35.37398108690833,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.37398108690833, 149.05682855515434)"
1211116,05/07/2019,06:45,PHILLIP,149.10009080474444,-35.350695084292234,YES,NO,East bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.350695084292234, 149.10009080474444)"
1213743,19/08/2019,16:25,MACGREGOR,149.01247761937307,-35.210952668393524,NO,YES,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.210952668393524, 149.01247761937307)"
1211128,06/07/2019,17:10,PALMERSTON,149.11303244930988,-35.19064772872627,YES,NO,West bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.19064772872627, 149.11303244930988)"
1209900,17/06/2019,17:30,AMAROO,149.12440663898437,-35.30749542682909,NO,YES,South bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fog,"(-35.30749542682909, 149.12440663898437)"
1236721,15/11/2020,01:54,SCULLIN,149.03532734561634,-35.235915108926505,NO,YES,North / South bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.235915108926505, 149.03532734561634)"
1211125,05/07/2019,18:30,WESTON,149.0505954620994,-35.34231353374463,NO,YES,East bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.34231353374463, 149.0505954620994)"
1209856,25/06/2019,06:40,SYMONSTON,149.18295830134707,-35.34083488513868,NO,YES,West bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.34083488513868, 149.18295830134707)"
1210232,21/06/2019,09:40,GRIFFITH,149.13228807029864,-35.32090730071464,NO,YES,Unknown,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32090730071464, 149.13228807029864)"
1210264,21/06/2019,17:40,DEAKIN,149.09814841713407,-35.314754654589954,YES,NO,East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.314754654589954, 149.09814841713407)"
1211126,06/07/2019,15:00,HAWKER,149.04436017815743,-35.24334828184522,NO,YES,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24334828184522, 149.04436017815743)"
1211118,05/07/2019,13:45,NARRABUNDAH,149.1545765810916,-35.3263441449528,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.3263441449528, 149.1545765810916)"
1210280,01/07/2019,16:30,GREENWAY,149.07001592037918,-35.42478714664606,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.42478714664606, 149.07001592037918)"
1210230,21/06/2019,08:45,WANNIASSA,149.09293144310723,-35.38461417953565,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.38461417953565, 149.09293144310723)"
1209934,18/06/2019,09:45,PHILLIP,149.08455509003784,-35.347389181817576,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.347389181817576, 149.08455509003784)"
1213735,19/08/2019,11:30,GUNGAHLIN,149.13734162371003,-35.18487434950888,YES,NO,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.18487434950888, 149.13734162371003)"
1213315,12/08/2019,07:48,BRUCE,149.0836656051783,-35.2527937530621,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.2527937530621, 149.0836656051783)"
1213217,09/08/2019,16:15,WRIGHT,149.04343855257176,-35.32488558901926,NO,YES,North bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.32488558901926, 149.04343855257176)"
1210782,03/07/2019,17:35,CALWELL,149.11551612896002,-35.436661129894084,NO,YES,South / West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.436661129894084, 149.11551612896002)"
1219804,27/11/2019,08:55,AINSLIE,149.1461016075459,-35.256713831422644,NO,YES,East bound,Injury,Daylight,Good dry surface,Fine,"(-35.256713831422644, 149.1461016075459)"
1210266,22/06/2019,09:20,BRUCE,149.0740644819396,-35.24113691173529,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24113691173529, 149.0740644819396)"
1210759,01/07/2019,17:30,DUNLOP,149.01664950532657,-35.19846987282866,YES,NO,North / East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.19846987282866, 149.01664950532657)"
1210262,21/06/2019,16:00,HUME,149.16141951230787,-35.39228008394927,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.39228008394927, 149.16141951230787)"
1210041,19/06/2019,18:00,RURAL - MOLONGLO VALLEY,149.08032338747987,-35.28824244523253,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.28824244523253, 149.08032338747987)"
1211136,08/07/2019,15:20,CURTIN,149.08270958584998,-35.32580537484879,NO,YES,North bound / Unknown,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32580537484879, 149.08270958584998)"
