StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:43:00 PM,4190819,41.01,41.01
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:44:00 PM,4190820,40.99,40.99
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:44:00 PM,3045408,45.80,45.80
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:45:00 PM,4190821,40.98,40.98
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:45:00 PM,3045409,45.79,45.79
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:46:00 PM,3045410,45.79,45.79
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:46:00 PM,4190822,40.97,40.97
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:47:00 PM,3045411,45.79,45.79
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:47:00 PM,4190823,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:48:00 PM,4190824,40.97,40.97
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:48:00 PM,3045412,45.79,45.79
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:49:00 PM,4190825,40.97,40.97
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:49:00 PM,3045413,45.79,45.79
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:50:00 PM,4190826,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:46:00 PM,4190822,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:47:00 PM,4190823,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:48:00 PM,4190824,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:49:00 PM,4190825,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:50:00 PM,4190826,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:51:00 PM,4190827,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:52:00 PM,4190828,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:53:00 PM,4190829,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:54:00 PM,4190830,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:55:00 PM,4190831,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:56:00 PM,4190832,40.98,40.98
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:57:00 PM,4190833,40.98,40.98
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:58:00 PM,4190834,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:59:00 PM,4190835,40.99,40.99
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:00:00 PM,4190836,40.97,40.97
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:46:00 PM,4196815,40.94,40.15
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:47:00 PM,4196816,40.94,40.17
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:48:00 PM,4196817,40.93,40.19
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:49:00 PM,4196818,40.92,40.19
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:50:00 PM,4196819,40.92,40.22
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:51:00 PM,4196820,40.91,40.22
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:52:00 PM,4196821,40.90,40.22
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:53:00 PM,4196822,40.90,40.20
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:54:00 PM,4196823,40.89,40.19
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:55:00 PM,4196824,40.89,40.19
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:56:00 PM,4196825,40.88,40.16
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:57:00 PM,4196826,40.87,40.15
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:58:00 PM,4196827,40.87,40.13
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:59:00 PM,4196828,40.86,40.14
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:00:00 PM,4196829,40.86,40.10
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:55:00 PM,3045419,45.78,45.78
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:56:00 PM,3045420,45.78,45.78
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:57:00 PM,3045421,45.77,45.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:58:00 PM,3045422,45.77,45.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:59:00 PM,3045423,45.78,45.78
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:00:00 PM,3045424,45.76,45.76
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:01:00 PM,3045425,45.75,45.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:02:00 PM,3045426,45.75,45.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:03:00 PM,3045427,45.75,45.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:04:00 PM,3045428,45.75,45.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:05:00 PM,3045429,45.75,45.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:06:00 PM,3045430,45.75,45.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:07:00 PM,3045431,45.75,45.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:08:00 PM,3045432,45.74,45.74
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:09:00 PM,3045433,45.74,45.74
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:56:00 PM,4190832,40.98,40.98
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:57:00 PM,4190833,40.98,40.98
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:58:00 PM,4190834,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 07:59:00 PM,4190835,40.99,40.99
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:00:00 PM,4190836,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:01:00 PM,4190837,40.98,40.98
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:02:00 PM,4190838,40.97,40.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:03:00 PM,4190839,40.96,40.96
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:04:00 PM,4190840,40.95,40.95
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:05:00 PM,4190841,40.95,40.95
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:06:00 PM,4190842,40.93,40.93
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:07:00 PM,4190843,40.94,40.94
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:08:00 PM,4190844,40.92,40.92
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:09:00 PM,4190845,40.90,40.90
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:10:00 PM,4190846,40.90,40.90
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 07:56:00 PM,4127410,43.02,39.28
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 07:57:00 PM,4127411,43.02,39.22
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 07:58:00 PM,4127412,43.02,39.24
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 07:59:00 PM,4127413,43.02,39.32
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:00:00 PM,4127414,43.02,39.34
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:01:00 PM,4127415,43.01,39.25
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:02:00 PM,4127416,42.98,39.17
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:03:00 PM,4127417,42.98,39.17
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:04:00 PM,4127418,42.98,39.13
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:05:00 PM,4127419,42.98,39.18
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:06:00 PM,4127420,42.98,39.13
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:07:00 PM,4127421,42.96,39.19
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:08:00 PM,4127422,42.94,39.28
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:09:00 PM,4127423,42.94,39.28
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:10:00 PM,4127424,42.94,39.29
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 07:56:00 PM,1055389,41.64,43.83
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 07:57:00 PM,1055390,41.64,43.84
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 07:58:00 PM,1055391,41.64,43.87
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 07:59:00 PM,1055392,41.64,43.93
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:00:00 PM,1055393,41.64,43.91
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:01:00 PM,1055394,41.64,43.90
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:02:00 PM,1055395,41.64,43.92
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:03:00 PM,1055396,41.64,43.92
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:04:00 PM,1055397,41.64,43.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:49:00 PM,3045413,45.79,45.79
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:50:00 PM,3045414,45.79,45.79
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:51:00 PM,3045415,45.79,45.79
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:52:00 PM,3045416,45.79,45.79
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:53:00 PM,3045417,45.79,45.79
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:54:00 PM,3045418,45.79,45.79
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:55:00 PM,3045419,45.78,45.78
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:56:00 PM,3045420,45.78,45.78
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:57:00 PM,3045421,45.77,45.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:58:00 PM,3045422,45.77,45.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 07:59:00 PM,3045423,45.78,45.78
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:00:00 PM,3045424,45.76,45.76
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:56:00 PM,4196825,40.88,40.16
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:57:00 PM,4196826,40.87,40.15
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:58:00 PM,4196827,40.87,40.13
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 07:59:00 PM,4196828,40.86,40.14
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:00:00 PM,4196829,40.86,40.10
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:01:00 PM,4196830,40.85,40.11
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:02:00 PM,4196831,40.84,40.07
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:03:00 PM,4196832,40.84,40.09
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:04:00 PM,4196833,40.83,40.08
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:05:00 PM,4196834,40.83,40.00
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:06:00 PM,4196835,40.82,39.96
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:07:00 PM,4196836,40.81,39.94
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:08:00 PM,4196837,40.80,39.95
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:09:00 PM,4196838,40.79,39.96
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:10:00 PM,4196839,40.78,39.96
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:05:00 PM,1055398,41.64,43.87
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:06:00 PM,1055399,41.64,43.87
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:07:00 PM,1055400,41.65,43.88
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:08:00 PM,1055401,41.66,43.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:09:00 PM,1055402,41.66,43.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:10:00 PM,1055403,41.66,43.86
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 07:56:00 PM,4156910,40.14,40.00
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 07:57:00 PM,4156911,40.13,39.87
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 07:58:00 PM,4156912,40.13,39.77
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 07:59:00 PM,4156913,40.10,39.78
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:00:00 PM,4156914,40.10,39.73
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:01:00 PM,4156915,40.09,39.83
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:02:00 PM,4156916,40.06,39.88
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:03:00 PM,4156917,40.06,40.03
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:04:00 PM,4156918,40.05,39.94
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:05:00 PM,4156919,40.06,40.08
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:06:00 PM,4156920,40.06,40.08
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:07:00 PM,4156921,40.04,40.04
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:08:00 PM,4156922,40.02,40.07
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:09:00 PM,4156923,40.02,39.92
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:10:00 PM,4156924,40.02,39.94
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:06:00 PM,1055399,41.64,43.87
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:07:00 PM,1055400,41.65,43.88
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:08:00 PM,1055401,41.66,43.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:09:00 PM,1055402,41.66,43.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:10:00 PM,1055403,41.66,43.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:11:00 PM,1055404,41.67,43.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:12:00 PM,1055405,41.67,43.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:13:00 PM,1055406,41.67,43.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:14:00 PM,1055407,41.68,43.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:15:00 PM,1055408,41.68,43.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:16:00 PM,1055409,41.68,43.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:17:00 PM,1055410,41.68,43.84
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:18:00 PM,1055411,41.68,43.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:19:00 PM,1055412,41.68,43.83
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:20:00 PM,1055413,41.68,43.80
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:06:00 PM,4190842,40.93,40.93
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:07:00 PM,4190843,40.94,40.94
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:08:00 PM,4190844,40.92,40.92
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:09:00 PM,4190845,40.90,40.90
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:10:00 PM,4190846,40.90,40.90
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:11:00 PM,4190847,40.89,40.89
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:12:00 PM,4190848,40.90,40.90
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:13:00 PM,4190849,40.88,40.88
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:14:00 PM,4190850,40.86,40.86
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:15:00 PM,4190851,40.86,40.86
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:16:00 PM,4190852,40.86,40.86
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:17:00 PM,4190853,40.85,40.85
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:18:00 PM,4190854,40.86,40.86
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:19:00 PM,4190855,40.86,40.86
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/09/2020 08:20:00 PM,4190856,40.85,40.85
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:06:00 PM,4127420,42.98,39.13
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:07:00 PM,4127421,42.96,39.19
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:08:00 PM,4127422,42.94,39.28
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:09:00 PM,4127423,42.94,39.28
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:10:00 PM,4127424,42.94,39.29
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:11:00 PM,4127425,42.94,39.27
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:12:00 PM,4127426,42.94,39.18
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:06:00 PM,4196835,40.82,39.96
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:13:00 PM,4127427,42.92,39.20
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:07:00 PM,4196836,40.81,39.94
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:14:00 PM,4127428,42.90,39.14
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:08:00 PM,4196837,40.80,39.95
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:15:00 PM,4127429,42.90,39.05
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:16:00 PM,4127430,42.90,39.00
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:09:00 PM,4196838,40.79,39.96
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:17:00 PM,4127431,42.90,39.01
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:10:00 PM,4196839,40.78,39.96
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:18:00 PM,4127432,42.89,38.99
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:11:00 PM,4196840,40.78,39.97
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:19:00 PM,4127433,42.87,39.05
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:12:00 PM,4196841,40.77,39.99
AuroraBridge,POINT (-122.347278 47.643174),11/09/2020 08:20:00 PM,4127434,42.86,39.09
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:13:00 PM,4196842,40.76,40.02
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:14:00 PM,4196843,40.75,40.01
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:15:00 PM,4196844,40.75,40.00
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:16:00 PM,4196845,40.74,40.03
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:17:00 PM,4196846,40.73,40.02
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:18:00 PM,4196847,40.73,40.02
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:19:00 PM,4196848,40.72,40.04
NE45StViaduct,POINT (-122.301929 47.66127),11/09/2020 08:20:00 PM,4196849,40.71,40.07
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:06:00 PM,4156920,40.06,40.08
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:07:00 PM,4156921,40.04,40.04
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:08:00 PM,4156922,40.02,40.07
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:09:00 PM,4156923,40.02,39.92
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:10:00 PM,4156924,40.02,39.94
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:11:00 PM,4156925,40.00,39.84
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:12:00 PM,4156926,39.98,39.81
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:13:00 PM,4156927,39.98,39.91
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:14:00 PM,4156928,39.98,39.79
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:15:00 PM,4156929,39.98,39.85
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:16:00 PM,4156930,39.98,39.85
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:17:00 PM,4156931,39.95,39.87
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:18:00 PM,4156932,39.94,39.98
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:19:00 PM,4156933,39.94,40.13
MagnoliaBridge,POINT (-122.387341 47.633454),11/09/2020 08:20:00 PM,4156934,39.94,40.11
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:06:00 PM,3045430,45.75,45.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:07:00 PM,3045431,45.75,45.75
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:08:00 PM,3045432,45.74,45.74
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:09:00 PM,3045433,45.74,45.74
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:10:00 PM,3045434,45.73,45.73
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:11:00 PM,3045435,45.73,45.73
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:12:00 PM,3045436,45.73,45.73
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:13:00 PM,3045437,45.73,45.73
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:14:00 PM,3045438,45.73,45.73
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:15:00 PM,3045439,45.73,45.73
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:16:00 PM,3045440,45.73,45.73
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:17:00 PM,3045441,45.72,45.72
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:18:00 PM,3045442,45.71,45.71
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:19:00 PM,3045443,45.71,45.71
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/09/2020 08:20:00 PM,3045444,45.71,45.71
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:16:00 PM,1055409,41.68,43.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:17:00 PM,1055410,41.68,43.84
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:18:00 PM,1055411,41.68,43.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:19:00 PM,1055412,41.68,43.83
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:20:00 PM,1055413,41.68,43.80
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:21:00 PM,1055414,41.69,43.78
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:22:00 PM,1055415,41.70,43.77
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:23:00 PM,1055416,41.70,43.76
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:24:00 PM,1055417,41.70,43.73
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/09/2020 08:25:00 PM,1055418,41.70,43.71
